method,rank_cap,alpha,n,fit_budget,representation,input_mode,group,level_pX_mae,level_v_mae,projected_level_pX_mae,projected_level_v_mae,delta_pX_mae,delta_v_mae,delta_pX_q95,delta_v_q95,panel,noise_replicas,noise_indices,block_count,training_seed_count,paired_block_coverage
B3_UPDATE_PCA,16,0.01,exact,8,per_prompt,actual_d,2,6.844036576280474e-05,0.00028534217469277593,6.844036576280477e-05,0.00028534217469277474,6.844036576280478e-05,0.00028534217469277593,0.0002099235517146749,0.0009404029933205106,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B3_UPDATE_PCA,16,0.01,exact,8,per_prompt,actual_d,3,7.085381524212162e-05,0.00028913547501756395,7.085381524212035e-05,0.000289135475017564,7.085381524212155e-05,0.00028913547501756395,0.00020785378499374135,0.0009526459040054481,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B3_UPDATE_PCA,16,0.01,exact,8,per_prompt,actual_d,4,6.51608285525789e-05,0.0002714005225639516,6.516082855257763e-05,0.0002714005225639504,6.516082855257889e-05,0.0002714005225639517,0.00022123045826545837,0.0009182086346406966,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B3_UPDATE_PCA,16,0.01,exact,8,per_prompt,actual_d,5,6.729504912888534e-05,0.00027468744931562975,6.729504912888476e-05,0.00027468744931562975,6.729504912888531e-05,0.00027468744931562975,0.0002205332098199316,0.0009361149078604586,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B3_UPDATE_PCA,FULL,0.01,exact,8,per_prompt,actual_d,0,8.3270964005773e-05,0.00027673680712348814,8.327096400577257e-05,0.00027673680712348803,8.3270964005773e-05,0.0002767368071234881,0.00027496507244619185,0.0009354715521203956,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B3_UPDATE_PCA,FULL,0.01,exact,8,per_prompt,actual_d,1,8.53273387950192e-05,0.0002787557372651134,8.532733879501767e-05,0.000278755737265113,8.532733879501924e-05,0.00027875573726511343,0.00028249106474084534,0.0009561818947618603,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B3_UPDATE_PCA,FULL,0.01,exact,8,per_prompt,actual_d,2,6.838431604386983e-05,0.0002842879761560264,6.838431604386966e-05,0.000284287976156025,6.838431604386988e-05,0.00028428797615602644,0.0002099235517146749,0.0009404808442978493,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B3_UPDATE_PCA,FULL,0.01,exact,8,per_prompt,actual_d,3,7.079036445264679e-05,0.00028808344002929155,7.07903644526456e-05,0.0002880834400292916,7.079036445264676e-05,0.0002880834400292915,0.00020785378499374135,0.0009533441552426045,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B3_UPDATE_PCA,FULL,0.01,exact,8,per_prompt,actual_d,4,6.507020199287261e-05,0.0002702870649689904,6.507020199287135e-05,0.00027028706496898903,6.507020199287255e-05,0.0002702870649689904,0.00022123045826545837,0.0009102832712650099,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B3_UPDATE_PCA,FULL,0.01,exact,8,per_prompt,actual_d,5,6.720034874635049e-05,0.00027357796466007117,6.720034874634983e-05,0.00027357796466007117,6.720034874635049e-05,0.0002735779646600712,0.0002205332098199316,0.0009361167571453238,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,0,0.0,exact,8,per_prompt,actual_d,0,0.001031012981254595,0.002653818220769817,0.0010310129812545945,0.0026538182207698174,0.001031012981254595,0.002653818220769817,0.002415107563894735,0.006337517768275261,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,0,0.0,exact,8,per_prompt,actual_d,1,0.0010380733302923564,0.002682493193331769,0.0010380733302923558,0.00268249319333177,0.0010380733302923564,0.002682493193331769,0.002427057712993322,0.006306511195453489,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,0,0.0,exact,8,per_prompt,actual_d,2,0.0010056442340555798,0.0027069065980697368,0.0010056442340555776,0.002706906598069739,0.0010056442340555798,0.0027069065980697368,0.0023260998003693883,0.0063749792933924495,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,0,0.0,exact,8,per_prompt,actual_d,3,0.0010158040448788616,0.002758363693844634,0.0010158040448788577,0.002758363693844636,0.0010158040448788616,0.002758363693844634,0.0023714512844827023,0.006394995810945838,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,0,0.0,exact,8,per_prompt,actual_d,4,0.0009525213079671415,0.002675358199704587,0.0009525213079671401,0.002675358199704587,0.0009525213079671415,0.002675358199704587,0.002108164101801905,0.006386512534114926,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,0,0.0,exact,8,per_prompt,actual_d,5,0.0009611766479887744,0.002686994295312533,0.0009611766479887722,0.0026869942953125342,0.0009611766479887744,0.002686994295312533,0.00211757882928551,0.006328369681508198,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,1,0.01,exact,8,per_prompt,actual_d,0,0.0002157142526742242,0.0007183233466823281,0.00021571425267422452,0.0007183233466823287,0.0002157142526742242,0.0007183233466823282,0.0008394571678411029,0.0027494783379350177,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,1,0.01,exact,8,per_prompt,actual_d,1,0.0002203901268531703,0.0007187939212977117,0.0002203901268531697,0.0007187939212977121,0.00022039012685317027,0.0007187939212977115,0.0008337190860418411,0.002734107862864914,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,1,0.01,exact,8,per_prompt,actual_d,2,0.00018741657438285314,0.0007215896817510924,0.0001874165743828535,0.0007215896817510922,0.00018741657438285308,0.0007215896817510924,0.0007565690049092331,0.002727412225570117,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,1,0.01,exact,8,per_prompt,actual_d,3,0.00019641316088361895,0.0007231274746373715,0.0001964131608836182,0.0007231274746373711,0.00019641316088361892,0.0007231274746373713,0.0007786039167326983,0.002724504918841346,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,1,0.01,exact,8,per_prompt,actual_d,4,0.00019162827479405215,0.000719380062734558,0.00019162827479405026,0.0007193800627345586,0.0001916282747940521,0.000719380062734558,0.0007683167382967464,0.002807774260973869,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,1,0.01,exact,8,per_prompt,actual_d,5,0.00019912918318253705,0.0007204585616552053,0.00019912918318253558,0.0007204585616552061,0.00019912918318253697,0.0007204585616552053,0.0007755534998202862,0.0028185744459315377,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,2,0.01,exact,8,per_prompt,actual_d,0,9.076581417043561e-05,0.000288441140220922,9.076581417043497e-05,0.0002884411402209224,9.076581417043561e-05,0.00028844114022092196,0.00031289888998505916,0.0009358082659104341,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,2,0.01,exact,8,per_prompt,actual_d,1,9.567886395840295e-05,0.00029213989518766566,9.567886395840143e-05,0.0002921398951876651,9.567886395840295e-05,0.0002921398951876656,0.0003364233591086434,0.0009609026557962907,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,2,0.01,exact,8,per_prompt,actual_d,2,7.438085301611998e-05,0.00029387426477686874,7.438085301611986e-05,0.0002938742647768674,7.438085301612e-05,0.00029387426477686885,0.00023412318287497702,0.0009620242131448477,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,2,0.01,exact,8,per_prompt,actual_d,3,8.230222926915066e-05,0.0002970368846883229,8.23022292691498e-05,0.0002970368846883232,8.230222926915066e-05,0.0002970368846883229,0.00029716582761941365,0.0009682942378759896,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,2,0.01,exact,8,per_prompt,actual_d,4,7.729803137594448e-05,0.0002785510510549484,7.729803137594299e-05,0.0002785510510549479,7.729803137594441e-05,0.00027855105105494845,0.0002594794936817983,0.0009114498998482072,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,2,0.01,exact,8,per_prompt,actual_d,5,8.448107535112097e-05,0.0002840401796715326,8.448107535112022e-05,0.00028404017967153237,8.448107535112091e-05,0.0002840401796715325,0.000276473438515494,0.0009564623172029545,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,4,0.01,exact,8,per_prompt,actual_d,0,8.385566279027197e-05,0.0002783950258558303,8.385566279027236e-05,0.00027839502585583084,8.385566279027196e-05,0.00027839502585583036,0.00027557172030994104,0.0009271695451181819,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,4,0.01,exact,8,per_prompt,actual_d,1,8.538780623637749e-05,0.0002798411928721355,8.538780623637588e-05,0.0002798411928721348,8.53878062363776e-05,0.0002798411928721355,0.0002883975702728967,0.0009504797850457979,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,4,0.01,exact,8,per_prompt,actual_d,2,6.791285306061016e-05,0.0002874764291118862,6.791285306060985e-05,0.0002874764291118853,6.79128530606101e-05,0.0002874764291118862,0.00021004286634322198,0.0009457964195290297,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,4,0.01,exact,8,per_prompt,actual_d,3,7.054151745942957e-05,0.00029014159022252754,7.054151745942815e-05,0.00029014159022252764,7.054151745942949e-05,0.0002901415902225276,0.00021192789843468648,0.0009655883436262525,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,4,0.01,exact,8,per_prompt,actual_d,4,6.581929224274059e-05,0.0002722671083657649,6.581929224273971e-05,0.00027226710836576404,6.581929224274063e-05,0.0002722671083657649,0.00021229961208511542,0.0008999167641672175,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,4,0.01,exact,8,per_prompt,actual_d,5,6.896589284107873e-05,0.00027521886124359107,6.896589284107839e-05,0.00027521886124359107,6.896589284107869e-05,0.0002752188612435912,0.00022264570569915275,0.0009473585760199801,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,8,0.01,exact,8,per_prompt,actual_d,0,8.323786204680113e-05,0.0002765433630071079,8.323786204680172e-05,0.0002765433630071082,8.32378620468011e-05,0.0002765433630071079,0.0002740797495892431,0.0009327053843727554,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,8,0.01,exact,8,per_prompt,actual_d,1,8.52963145973643e-05,0.00027829295778066275,8.529631459736327e-05,0.00027829295778066253,8.529631459736434e-05,0.00027829295778066275,0.0002815584251804949,0.0009499026498013998,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,8,0.01,exact,8,per_prompt,actual_d,2,6.830276787689947e-05,0.0002841246069895342,6.83027678768991e-05,0.00028412460698953325,6.830276787689947e-05,0.0002841246069895342,0.00020927892279375628,0.0009393560335770662,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,8,0.01,exact,8,per_prompt,actual_d,3,7.091306090509125e-05,0.00028771152158622734,7.091306090508998e-05,0.000287711521586228,7.09130609050912e-05,0.00028771152158622734,0.00020795301014593054,0.0009450140350105372,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,8,0.01,exact,8,per_prompt,actual_d,4,6.494503459396988e-05,0.0002702600683739573,6.494503459396897e-05,0.000270260068373956,6.494503459396986e-05,0.00027026006837395724,0.0002221623187929102,0.0009012130323307733,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,8,0.01,exact,8,per_prompt,actual_d,5,6.7441900149659e-05,0.00027345421094419794,6.744190014965845e-05,0.0002734542109441978,6.744190014965904e-05,0.000273454210944198,0.0002215935803842764,0.0009368664099750526,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,16,0.01,exact,8,per_prompt,actual_d,0,8.32645644039146e-05,0.0002767128904337551,8.326456440391428e-05,0.0002767128904337555,8.32645644039146e-05,0.00027671289043375513,0.0002749669781068262,0.0009354699714132006,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,16,0.01,exact,8,per_prompt,actual_d,1,8.532340783576547e-05,0.00027873375960995396,8.53234078357645e-05,0.00027873375960995423,8.532340783576558e-05,0.00027873375960995407,0.0002824910647408485,0.0009553893354692299,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,16,0.01,exact,8,per_prompt,actual_d,2,6.837779710465022e-05,0.000284263677091547,6.837779710465016e-05,0.00028426367709154585,6.837779710465027e-05,0.00028426367709154693,0.00020992355171467814,0.0009404841694417938,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,16,0.01,exact,8,per_prompt,actual_d,3,7.07869213780063e-05,0.00028806392871223913,7.078692137800476e-05,0.00028806392871223946,7.078692137800625e-05,0.00028806392871223913,0.00020785378499374235,0.0009526930119987784,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,16,0.01,exact,8,per_prompt,actual_d,4,6.506605763739444e-05,0.0002702572422715666,6.506605763739299e-05,0.0002702572422715656,6.506605763739445e-05,0.00027025724227156667,0.00022123045826546162,0.0009098880959451178,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,16,0.01,exact,8,per_prompt,actual_d,5,6.719695729196479e-05,0.000273550456715627,6.719695729196412e-05,0.0002735504567156266,6.719695729196484e-05,0.000273550456715627,0.0002205332098199301,0.0009361167984459288,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,FULL,0.01,exact,8,per_prompt,actual_d,0,8.327096400577338e-05,0.0002767368071234881,8.327096400577314e-05,0.00027673680712348814,8.327096400577333e-05,0.0002767368071234882,0.00027496507244619174,0.0009354715521203893,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,FULL,0.01,exact,8,per_prompt,actual_d,1,8.532733879501937e-05,0.0002787557372651133,8.532733879501826e-05,0.00027875573726511327,8.532733879501951e-05,0.0002787557372651134,0.0002824910647408485,0.000956181894761841,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,FULL,0.01,exact,8,per_prompt,actual_d,2,6.838431604387007e-05,0.0002842879761560268,6.838431604386984e-05,0.0002842879761560256,6.838431604387011e-05,0.0002842879761560268,0.00020992355171467814,0.00094048084429784,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,FULL,0.01,exact,8,per_prompt,actual_d,3,7.079036445264691e-05,0.00028808344002929155,7.079036445264583e-05,0.0002880834400292919,7.079036445264693e-05,0.0002880834400292915,0.00020785378499374235,0.000953344155242598,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,FULL,0.01,exact,8,per_prompt,actual_d,4,6.50702019928729e-05,0.0002702870649689908,6.507020199287155e-05,0.0002702870649689892,6.507020199287291e-05,0.0002702870649689908,0.00022123045826546162,0.0009102832712650053,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_RESPONSE_SVD,FULL,0.01,exact,8,per_prompt,actual_d,5,6.720034874635067e-05,0.00027357796466007133,6.720034874635015e-05,0.00027357796466007117,6.72003487463507e-05,0.00027357796466007133,0.0002205332098199301,0.0009361167571453157,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,0,0.0,exact,8,per_prompt,actual_d,0,0.001031012981254595,0.002653818220769817,0.0010310129812545945,0.0026538182207698174,0.001031012981254595,0.002653818220769817,0.002415107563894735,0.006337517768275261,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,0,0.0,exact,8,per_prompt,actual_d,1,0.0010380733302923564,0.002682493193331769,0.0010380733302923558,0.00268249319333177,0.0010380733302923564,0.002682493193331769,0.002427057712993322,0.006306511195453489,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,0,0.0,exact,8,per_prompt,actual_d,2,0.0010056442340555798,0.0027069065980697368,0.0010056442340555776,0.002706906598069739,0.0010056442340555798,0.0027069065980697368,0.0023260998003693883,0.0063749792933924495,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,0,0.0,exact,8,per_prompt,actual_d,3,0.0010158040448788616,0.002758363693844634,0.0010158040448788577,0.002758363693844636,0.0010158040448788616,0.002758363693844634,0.0023714512844827023,0.006394995810945838,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,0,0.0,exact,8,per_prompt,actual_d,4,0.0009525213079671415,0.002675358199704587,0.0009525213079671401,0.002675358199704587,0.0009525213079671415,0.002675358199704587,0.002108164101801905,0.006386512534114926,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,0,0.0,exact,8,per_prompt,actual_d,5,0.0009611766479887744,0.002686994295312533,0.0009611766479887722,0.0026869942953125342,0.0009611766479887744,0.002686994295312533,0.00211757882928551,0.006328369681508198,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,1,0.01,exact,8,per_prompt,actual_d,0,0.0002157142526742242,0.0007183233466823281,0.00021571425267422452,0.0007183233466823287,0.0002157142526742242,0.0007183233466823282,0.0008394571678411029,0.0027494783379350177,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,1,0.01,exact,8,per_prompt,actual_d,1,0.0002203901268531703,0.0007187939212977117,0.0002203901268531697,0.0007187939212977121,0.00022039012685317027,0.0007187939212977115,0.0008337190860418411,0.002734107862864914,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,1,0.01,exact,8,per_prompt,actual_d,2,0.00018741657438285314,0.0007215896817510924,0.0001874165743828535,0.0007215896817510922,0.00018741657438285308,0.0007215896817510924,0.0007565690049092331,0.002727412225570117,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,1,0.01,exact,8,per_prompt,actual_d,3,0.00019641316088361895,0.0007231274746373715,0.0001964131608836182,0.0007231274746373711,0.00019641316088361892,0.0007231274746373713,0.0007786039167326983,0.002724504918841346,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,1,0.01,exact,8,per_prompt,actual_d,4,0.00019162827479405215,0.000719380062734558,0.00019162827479405026,0.0007193800627345586,0.0001916282747940521,0.000719380062734558,0.0007683167382967464,0.002807774260973869,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,1,0.01,exact,8,per_prompt,actual_d,5,0.00019912918318253705,0.0007204585616552053,0.00019912918318253558,0.0007204585616552061,0.00019912918318253697,0.0007204585616552053,0.0007755534998202862,0.0028185744459315377,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,2,0.01,exact,8,per_prompt,actual_d,0,9.076581417043561e-05,0.000288441140220922,9.076581417043497e-05,0.0002884411402209224,9.076581417043561e-05,0.00028844114022092196,0.00031289888998505916,0.0009358082659104341,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,2,0.01,exact,8,per_prompt,actual_d,1,9.567886395840295e-05,0.00029213989518766566,9.567886395840143e-05,0.0002921398951876651,9.567886395840295e-05,0.0002921398951876656,0.0003364233591086434,0.0009609026557962907,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,2,0.01,exact,8,per_prompt,actual_d,2,7.438085301611998e-05,0.00029387426477686874,7.438085301611986e-05,0.0002938742647768674,7.438085301612e-05,0.00029387426477686885,0.00023412318287497702,0.0009620242131448477,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,2,0.01,exact,8,per_prompt,actual_d,3,8.230222926915066e-05,0.0002970368846883229,8.23022292691498e-05,0.0002970368846883232,8.230222926915066e-05,0.0002970368846883229,0.00029716582761941365,0.0009682942378759896,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,2,0.01,exact,8,per_prompt,actual_d,4,7.729803137594448e-05,0.0002785510510549484,7.729803137594299e-05,0.0002785510510549479,7.729803137594441e-05,0.00027855105105494845,0.0002594794936817983,0.0009114498998482072,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,2,0.01,exact,8,per_prompt,actual_d,5,8.448107535112097e-05,0.0002840401796715326,8.448107535112022e-05,0.00028404017967153237,8.448107535112091e-05,0.0002840401796715325,0.000276473438515494,0.0009564623172029545,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,4,0.01,exact,8,per_prompt,actual_d,0,8.385566279027197e-05,0.0002783950258558303,8.385566279027236e-05,0.00027839502585583084,8.385566279027196e-05,0.00027839502585583036,0.00027557172030994104,0.0009271695451181819,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,4,0.01,exact,8,per_prompt,actual_d,1,8.538780623637749e-05,0.0002798411928721355,8.538780623637588e-05,0.0002798411928721348,8.53878062363776e-05,0.0002798411928721355,0.0002883975702728967,0.0009504797850457979,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,4,0.01,exact,8,per_prompt,actual_d,2,6.791285306061016e-05,0.0002874764291118862,6.791285306060985e-05,0.0002874764291118853,6.79128530606101e-05,0.0002874764291118862,0.00021004286634322198,0.0009457964195290297,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,4,0.01,exact,8,per_prompt,actual_d,3,7.054151745942957e-05,0.00029014159022252754,7.054151745942815e-05,0.00029014159022252764,7.054151745942949e-05,0.0002901415902225276,0.00021192789843468648,0.0009655883436262525,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,4,0.01,exact,8,per_prompt,actual_d,4,6.581929224274059e-05,0.0002722671083657649,6.581929224273971e-05,0.00027226710836576404,6.581929224274063e-05,0.0002722671083657649,0.00021229961208511542,0.0008999167641672175,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,4,0.01,exact,8,per_prompt,actual_d,5,6.896589284107873e-05,0.00027521886124359107,6.896589284107839e-05,0.00027521886124359107,6.896589284107869e-05,0.0002752188612435912,0.00022264570569915275,0.0009473585760199801,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,8,0.01,exact,8,per_prompt,actual_d,0,8.323786204680113e-05,0.0002765433630071079,8.323786204680172e-05,0.0002765433630071082,8.32378620468011e-05,0.0002765433630071079,0.0002740797495892431,0.0009327053843727554,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,8,0.01,exact,8,per_prompt,actual_d,1,8.52963145973643e-05,0.00027829295778066275,8.529631459736327e-05,0.00027829295778066253,8.529631459736434e-05,0.00027829295778066275,0.0002815584251804949,0.0009499026498013998,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,8,0.01,exact,8,per_prompt,actual_d,2,6.830276787689947e-05,0.0002841246069895342,6.83027678768991e-05,0.00028412460698953325,6.830276787689947e-05,0.0002841246069895342,0.00020927892279375628,0.0009393560335770662,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,8,0.01,exact,8,per_prompt,actual_d,3,7.091306090509125e-05,0.00028771152158622734,7.091306090508998e-05,0.000287711521586228,7.09130609050912e-05,0.00028771152158622734,0.00020795301014593054,0.0009450140350105372,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,8,0.01,exact,8,per_prompt,actual_d,4,6.494503459396988e-05,0.0002702600683739573,6.494503459396897e-05,0.000270260068373956,6.494503459396986e-05,0.00027026006837395724,0.0002221623187929102,0.0009012130323307733,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,8,0.01,exact,8,per_prompt,actual_d,5,6.7441900149659e-05,0.00027345421094419794,6.744190014965845e-05,0.0002734542109441978,6.744190014965904e-05,0.000273454210944198,0.0002215935803842764,0.0009368664099750526,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,16,0.01,exact,8,per_prompt,actual_d,0,8.32645644039146e-05,0.0002767128904337551,8.326456440391428e-05,0.0002767128904337555,8.32645644039146e-05,0.00027671289043375513,0.0002749669781068262,0.0009354699714132006,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,16,0.01,exact,8,per_prompt,actual_d,1,8.532340783576547e-05,0.00027873375960995396,8.53234078357645e-05,0.00027873375960995423,8.532340783576558e-05,0.00027873375960995407,0.0002824910647408485,0.0009553893354692299,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,16,0.01,exact,8,per_prompt,actual_d,2,6.837779710465022e-05,0.000284263677091547,6.837779710465016e-05,0.00028426367709154585,6.837779710465027e-05,0.00028426367709154693,0.00020992355171467814,0.0009404841694417938,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,16,0.01,exact,8,per_prompt,actual_d,3,7.07869213780063e-05,0.00028806392871223913,7.078692137800476e-05,0.00028806392871223946,7.078692137800625e-05,0.00028806392871223913,0.00020785378499374235,0.0009526930119987784,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,16,0.01,exact,8,per_prompt,actual_d,4,6.506605763739444e-05,0.0002702572422715666,6.506605763739299e-05,0.0002702572422715656,6.506605763739445e-05,0.00027025724227156667,0.00022123045826546162,0.0009098880959451178,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,16,0.01,exact,8,per_prompt,actual_d,5,6.719695729196479e-05,0.000273550456715627,6.719695729196412e-05,0.0002735504567156266,6.719695729196484e-05,0.000273550456715627,0.0002205332098199301,0.0009361167984459288,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,FULL,0.01,exact,8,per_prompt,actual_d,0,8.327096400577338e-05,0.0002767368071234881,8.327096400577314e-05,0.00027673680712348814,8.327096400577333e-05,0.0002767368071234882,0.00027496507244619174,0.0009354715521203893,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,FULL,0.01,exact,8,per_prompt,actual_d,1,8.532733879501937e-05,0.0002787557372651133,8.532733879501826e-05,0.00027875573726511327,8.532733879501951e-05,0.0002787557372651134,0.0002824910647408485,0.000956181894761841,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,FULL,0.01,exact,8,per_prompt,actual_d,2,6.838431604387007e-05,0.0002842879761560268,6.838431604386984e-05,0.0002842879761560256,6.838431604387011e-05,0.0002842879761560268,0.00020992355171467814,0.00094048084429784,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,FULL,0.01,exact,8,per_prompt,actual_d,3,7.079036445264691e-05,0.00028808344002929155,7.079036445264583e-05,0.0002880834400292919,7.079036445264693e-05,0.0002880834400292915,0.00020785378499374235,0.000953344155242598,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_WORST_GROUP_RANK,FULL,0.01,exact,8,per_prompt,actual_d,4,6.50702019928729e-05,0.0002702870649689908,6.507020199287155e-05,0.0002702870649689892,6.507020199287291e-05,0.0002702870649689908,0.00022123045826546162,0.0009102832712650053,primary,1,[0],60,10,MATCHES_B0_EXACTLY
