method,rank_cap,n,telemetry,H,level_mae,projected_level_mae,delta_mae,projected_delta_mae,raw_invalid_fraction,near_zero_prompt_fraction,delta_error_ss,delta_truth_ss,response_nrmse,sample_count,level_rmse,projected_level_rmse,delta_rmse,projected_delta_rmse,mean_block_prompt_abs_error_q95,group_delta_pX_q95_max,group_delta_v_q95_max,projected_response_nrmse,fit_budget,representation,meets_tolerance,tolerance_status,r_mean,k_mean,failure_rate,uninformative_response_step_fraction,subspace_exit_failure_rate,subspace_U_exit_failure_rate,rare_event_failure_rate,unobserved_condition_failure_rate,curvature_failure_rate,curvature_joint_failure_rate,Q_exit_gt020_fraction,U_exit_gt020_fraction,raw_level_seed_cluster_coverage,raw_level_window_coverage,raw_level_envelope_width,raw_delta_seed_cluster_coverage,raw_delta_window_coverage,raw_delta_envelope_width,projected_level_seed_cluster_coverage,projected_level_window_coverage,projected_level_envelope_width,projected_delta_seed_cluster_coverage,projected_delta_window_coverage,projected_delta_envelope_width,largest_tested_H_meeting_tolerance
B5_WORST_GROUP_RANK,8,64,PROJECTION_AND_PATH,8,0.10318326707876503,0.08146376510121403,0.12812683576581624,0.10591298243186682,0.4888888888888889,0.42890625,4995.281423479522,92.91184834570944,7.332370987267558,480,0.16016198815137286,0.1258553711453659,0.19009168382684147,0.15492475195105118,0.34154316748313057,0.10819747484912184,0.09222153716362716,5.975883497619423,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,8.0,15.016666666666667,1.0,0.0,0.9291666666666667,0.98125,0.0,0.0,0.014583333333333334,0.014583333333333334,0.9291666666666667,0.98125,1.0,1.0,0.3754648856194123,1.0,1.0,0.40491763719980134,1.0,1.0,0.26206008317693047,1.0,1.0,0.28671475548606057,
B5_WORST_GROUP_RANK,8,64,PROJECTION_AND_NET_DISPLACEMENT,8,0.10318326707876503,0.08146376510121403,0.12812683576581624,0.10591298243186682,0.4888888888888889,0.42890625,4995.281423479522,92.91184834570944,7.332370987267558,480,0.16016198815137286,0.1258553711453659,0.19009168382684147,0.15492475195105118,0.34154316748313057,0.10819747484912184,0.09222153716362716,5.975883497619423,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,8.0,15.016666666666667,1.0,0.0,0.9291666666666667,0.98125,0.0,0.0,0.014583333333333334,0.014583333333333334,0.9291666666666667,0.98125,1.0,1.0,0.3754648856194123,1.0,1.0,0.40491763719980134,1.0,1.0,0.26206008317693047,1.0,1.0,0.28671475548606057,
B5_WORST_GROUP_RANK,8,64,PROJECTION_AND_PATH,16,0.1884185666607289,0.12329928402809237,0.21264967045564068,0.1466493781241075,0.6615596064814814,0.2827835648148148,28031.69520895531,563.2676744577017,7.054516720340734,960,0.2899436174233926,0.1886377296613867,0.31841448850629234,0.2153798700666467,0.6123786901663916,0.18778978531252463,0.15161008289065125,4.771770599188511,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,8.0,15.016666666666667,1.0,0.0,0.9645833333333333,0.990625,0.0,0.0,0.24166666666666667,0.24166666666666667,0.9645833333333333,0.990625,0.8,0.9666666666666667,0.3754648856194123,0.8,0.9666666666666667,0.40491763719980134,1.0,1.0,0.26206008317693047,1.0,1.0,0.28671475548606057,
B5_WORST_GROUP_RANK,8,64,PROJECTION_AND_NET_DISPLACEMENT,16,0.1884185666607289,0.12329928402809237,0.21264967045564068,0.1466493781241075,0.6615596064814814,0.2827835648148148,28031.69520895531,563.2676744577017,7.054516720340734,960,0.2899436174233926,0.1886377296613867,0.31841448850629234,0.2153798700666467,0.6123786901663916,0.18778978531252463,0.15161008289065125,4.771770599188511,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,8.0,15.016666666666667,1.0,0.0,0.9645833333333333,0.990625,0.0,0.0,0.24166666666666667,0.24166666666666667,0.9645833333333333,0.990625,0.8,0.9666666666666667,0.3754648856194123,0.8,0.9666666666666667,0.40491763719980134,1.0,1.0,0.26206008317693047,1.0,1.0,0.28671475548606057,
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_PATH,1,0.013415122583627858,0.013389872817076242,0.032828221663406584,0.03280838226695713,0.02222222222222222,0.861111111111111,33.04646503391233,0.4918481073406968,8.19685028390506,60,0.018154118625519564,0.01812585977633425,0.04373112359571842,0.043725421424839275,0.03540822372856276,0.021369154218511047,0.019432881891736396,8.195781483537118,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,13.533333333333333,15.016666666666667,1.0,0.0,0.7833333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.7833333333333333,0.8333333333333334,1.0,1.0,0.3742281672619138,1.0,1.0,0.4036809188423027,1.0,1.0,0.2686613372347519,1.0,1.0,0.2981140888151408,
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_NET_DISPLACEMENT,1,0.013415122583627858,0.013389872817076242,0.032828221663406584,0.03280838226695713,0.02222222222222222,0.861111111111111,33.04646503391233,0.4918481073406968,8.19685028390506,60,0.018154118625519564,0.01812585977633425,0.04373112359571842,0.043725421424839275,0.03540822372856276,0.021369154218511047,0.019432881891736396,8.195781483537118,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,13.533333333333333,15.016666666666667,1.0,0.0,0.7833333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.7833333333333333,0.8333333333333334,1.0,1.0,0.3742281672619138,1.0,1.0,0.4036809188423027,1.0,1.0,0.2686613372347519,1.0,1.0,0.2981140888151408,
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_PATH,2,0.025355201683971144,0.02490900937862674,0.04799775164417215,0.047540181675282636,0.09791666666666667,0.7519675925925926,155.50667924569817,2.465428886064776,7.941970757519192,120,0.037487564786063396,0.03678883548806173,0.06707916637457169,0.0663938120375107,0.08066814723519905,0.03503525062454574,0.031043168805117465,7.860826873394527,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,13.533333333333333,15.016666666666667,1.0,0.0,0.8083333333333333,0.8416666666666667,0.0,0.0,0.0,0.0,0.8083333333333333,0.8416666666666667,1.0,1.0,0.3742281672619138,1.0,1.0,0.4036809188423027,1.0,1.0,0.2686613372347519,1.0,1.0,0.2981140888151408,
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_NET_DISPLACEMENT,2,0.025355201683971144,0.02490900937862674,0.04799775164417215,0.047540181675282636,0.09791666666666667,0.7519675925925926,155.50667924569817,2.465428886064776,7.941970757519192,120,0.037487564786063396,0.03678883548806173,0.06707916637457169,0.0663938120375107,0.08066814723519905,0.03503525062454574,0.031043168805117465,7.860826873394527,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,13.533333333333333,15.016666666666667,1.0,0.0,0.8083333333333333,0.8416666666666667,0.0,0.0,0.0,0.0,0.8083333333333333,0.8416666666666667,1.0,1.0,0.3742281672619138,1.0,1.0,0.4036809188423027,1.0,1.0,0.2686613372347519,1.0,1.0,0.2981140888151408,
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_PATH,4,0.05211819995788661,0.04743565328700751,0.07663561901123744,0.07181404161606403,0.28182870370370366,0.5991319444444444,854.470848275879,14.816577127474233,7.594071508047908,240,0.08049312322447962,0.07279351059711621,0.11118514341000067,0.10328487561139658,0.17317265533807635,0.060223013973660956,0.052013373793913936,7.054474249319802,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,13.533333333333333,15.016666666666667,1.0,0.0,0.8708333333333333,0.8916666666666667,0.0,0.0,0.0,0.0,0.8708333333333333,0.8916666666666667,1.0,1.0,0.3742281672619138,1.0,1.0,0.4036809188423027,1.0,1.0,0.2686613372347519,1.0,1.0,0.2981140888151408,
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_NET_DISPLACEMENT,4,0.05211819995788661,0.04743565328700751,0.07663561901123744,0.07181404161606403,0.28182870370370366,0.5991319444444444,854.470848275879,14.816577127474233,7.594071508047908,240,0.08049312322447962,0.07279351059711621,0.11118514341000067,0.10328487561139658,0.17317265533807635,0.060223013973660956,0.052013373793913936,7.054474249319802,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,13.533333333333333,15.016666666666667,1.0,0.0,0.8708333333333333,0.8916666666666667,0.0,0.0,0.0,0.0,0.8708333333333333,0.8916666666666667,1.0,1.0,0.3742281672619138,1.0,1.0,0.4036809188423027,1.0,1.0,0.2686613372347519,1.0,1.0,0.2981140888151408,
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_PATH,8,0.10229947684322965,0.08091904345075077,0.12744350535714105,0.1055518238295001,0.4896122685185185,0.42890625,4942.7814502651045,92.91184834570944,7.293737920994828,480,0.15871401783316794,0.12490656269243475,0.1890901217629566,0.15436764402160044,0.3383551721264027,0.09972240087265152,0.09049792818795581,5.954394277594403,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,13.533333333333333,15.016666666666667,1.0,0.0,0.9291666666666667,0.9395833333333333,0.0,0.0,0.014583333333333334,0.014583333333333334,0.9291666666666667,0.9395833333333333,1.0,1.0,0.3742281672619138,1.0,1.0,0.4036809188423027,1.0,1.0,0.2686613372347519,1.0,1.0,0.2981140888151408,
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_NET_DISPLACEMENT,8,0.10229947684322965,0.08091904345075077,0.12744350535714105,0.1055518238295001,0.4896122685185185,0.42890625,4942.7814502651045,92.91184834570944,7.293737920994828,480,0.15871401783316794,0.12490656269243475,0.1890901217629566,0.15436764402160044,0.3383551721264027,0.09972240087265152,0.09049792818795581,5.954394277594403,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,13.533333333333333,15.016666666666667,1.0,0.0,0.9291666666666667,0.9395833333333333,0.0,0.0,0.014583333333333334,0.014583333333333334,0.9291666666666667,0.9395833333333333,1.0,1.0,0.3742281672619138,1.0,1.0,0.4036809188423027,1.0,1.0,0.2686613372347519,1.0,1.0,0.2981140888151408,
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_PATH,16,0.1863317596865439,0.12234463344666541,0.21090755719764526,0.14595157174144227,0.6645688657407407,0.2827835648148148,27492.309801942312,563.2676744577017,6.986315599584777,960,0.2862838574836576,0.18686081047858422,0.3153361451070275,0.2140795536367369,0.6067741319209481,0.17124772658375179,0.14502899098600408,4.742961910112947,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,13.533333333333333,15.016666666666667,1.0,0.0,0.9645833333333333,0.9697916666666667,0.0,0.0,0.24166666666666667,0.24166666666666667,0.9645833333333333,0.9697916666666667,0.9,0.9833333333333333,0.3742281672619138,0.9,0.9833333333333333,0.4036809188423027,1.0,1.0,0.2686613372347519,1.0,1.0,0.2981140888151408,
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_NET_DISPLACEMENT,16,0.1863317596865439,0.12234463344666541,0.21090755719764526,0.14595157174144227,0.6645688657407407,0.2827835648148148,27492.309801942312,563.2676744577017,6.986315599584777,960,0.2862838574836576,0.18686081047858422,0.3153361451070275,0.2140795536367369,0.6067741319209481,0.17124772658375179,0.14502899098600408,4.742961910112947,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,13.533333333333333,15.016666666666667,1.0,0.0,0.9645833333333333,0.9697916666666667,0.0,0.0,0.24166666666666667,0.24166666666666667,0.9645833333333333,0.9697916666666667,0.9,0.9833333333333333,0.3742281672619138,0.9,0.9833333333333333,0.4036809188423027,1.0,1.0,0.2686613372347519,1.0,1.0,0.2981140888151408,
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_PATH,1,0.013458172113704047,0.013432922347152433,0.03289500978499919,0.03287517038854973,0.02222222222222222,0.861111111111111,33.18042834663708,0.4918481073406968,8.213447620777373,60,0.018194573981256273,0.018166378062819878,0.04381967226563229,0.04381398161892179,0.03556971673693412,0.021395045388518465,0.019447309202528684,8.212380980470215,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.7833333333333333,0.7833333333333333,0.0,0.0,0.0,0.0,0.7833333333333333,0.7833333333333333,1.0,1.0,0.37729103109198575,1.0,1.0,0.40674378267237477,1.0,1.0,0.26900988294641887,1.0,1.0,0.29846263452680777,
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_NET_DISPLACEMENT,1,0.013458172113704047,0.013432922347152433,0.03289500978499919,0.03287517038854973,0.02222222222222222,0.861111111111111,33.18042834663708,0.4918481073406968,8.213447620777373,60,0.018194573981256273,0.018166378062819878,0.04381967226563229,0.04381398161892179,0.03556971673693412,0.021395045388518465,0.019447309202528684,8.212380980470215,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.7833333333333333,0.7833333333333333,0.0,0.0,0.0,0.0,0.7833333333333333,0.7833333333333333,1.0,1.0,0.37729103109198575,1.0,1.0,0.40674378267237477,1.0,1.0,0.26900988294641887,1.0,1.0,0.29846263452680777,
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_PATH,2,0.02546144835119993,0.025012732406907243,0.048113484881200964,0.04765391301066144,0.09837962962962962,0.7519675925925926,156.26397515154162,2.465428886064776,7.961285417808449,120,0.03764024560497301,0.036939411827415315,0.06724230111159964,0.0665539585582207,0.08110721939054746,0.03507642711695669,0.030700550776032356,7.8797877378944685,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.8083333333333333,0.8083333333333333,1.0,1.0,0.37729103109198575,1.0,1.0,0.40674378267237477,1.0,1.0,0.26900988294641887,1.0,1.0,0.29846263452680777,
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_NET_DISPLACEMENT,2,0.02546144835119993,0.025012732406907243,0.048113484881200964,0.04765391301066144,0.09837962962962962,0.7519675925925926,156.26397515154162,2.465428886064776,7.961285417808449,120,0.03764024560497301,0.036939411827415315,0.06724230111159964,0.0665539585582207,0.08110721939054746,0.03507642711695669,0.030700550776032356,7.8797877378944685,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.8083333333333333,0.8083333333333333,1.0,1.0,0.37729103109198575,1.0,1.0,0.40674378267237477,1.0,1.0,0.26900988294641887,1.0,1.0,0.29846263452680777,
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_PATH,4,0.05235138237565332,0.047621139324754355,0.07686788875039786,0.07199561290868176,0.28373842592592596,0.5991319444444444,859.8028439499144,14.816577127474233,7.617728596437254,240,0.0808482568205071,0.0730489104369983,0.11153150790794424,0.1035291833499388,0.17366146281727604,0.061310707013711774,0.052006939621773815,7.0711607451910865,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.8708333333333333,0.8708333333333333,0.0,0.0,0.0,0.0,0.8708333333333333,0.8708333333333333,1.0,1.0,0.37729103109198575,1.0,1.0,0.40674378267237477,1.0,1.0,0.26900988294641887,1.0,1.0,0.29846263452680777,
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_NET_DISPLACEMENT,4,0.05235138237565332,0.047621139324754355,0.07686788875039786,0.07199561290868176,0.28373842592592596,0.5991319444444444,859.8028439499144,14.816577127474233,7.617728596437254,240,0.0808482568205071,0.0730489104369983,0.11153150790794424,0.1035291833499388,0.17366146281727604,0.061310707013711774,0.052006939621773815,7.0711607451910865,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.8708333333333333,0.8708333333333333,0.0,0.0,0.0,0.0,0.8708333333333333,0.8708333333333333,1.0,1.0,0.37729103109198575,1.0,1.0,0.40674378267237477,1.0,1.0,0.26900988294641887,1.0,1.0,0.29846263452680777,
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_PATH,8,0.10290636022773715,0.08127282824877577,0.1280203210397977,0.10587941264691349,0.4918402777777778,0.42890625,4986.541296141275,92.91184834570944,7.3259535397188555,480,0.15957342660440904,0.1253893341744239,0.18992531152891468,0.15481367108604924,0.33982916070058,0.10322369605893458,0.09164026513863244,5.971598796177551,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.9291666666666667,0.9291666666666667,0.0,0.0,0.014583333333333334,0.014583333333333334,0.9291666666666667,0.9291666666666667,1.0,1.0,0.37729103109198575,1.0,1.0,0.40674378267237477,1.0,1.0,0.26900988294641887,1.0,1.0,0.29846263452680777,
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_NET_DISPLACEMENT,8,0.10290636022773715,0.08127282824877577,0.1280203210397977,0.10587941264691349,0.4918402777777778,0.42890625,4986.541296141275,92.91184834570944,7.3259535397188555,480,0.15957342660440904,0.1253893341744239,0.18992531152891468,0.15481367108604924,0.33982916070058,0.10322369605893458,0.09164026513863244,5.971598796177551,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.9291666666666667,0.9291666666666667,0.0,0.0,0.014583333333333334,0.014583333333333334,0.9291666666666667,0.9291666666666667,1.0,1.0,0.37729103109198575,1.0,1.0,0.40674378267237477,1.0,1.0,0.26900988294641887,1.0,1.0,0.29846263452680777,
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_PATH,16,0.1877338129156912,0.12303092013555944,0.21229292790909746,0.14662714211222222,0.6676359953703703,0.2827835648148148,27822.109574002785,563.2676744577017,7.028094854454276,960,0.28819267481751204,0.18774751269977832,0.317221904344239,0.2149196851321993,0.6094473042723884,0.1729082364439804,0.14260895580484811,4.761575138769179,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.9645833333333333,0.9645833333333333,0.0,0.0,0.24166666666666667,0.24166666666666667,0.9645833333333333,0.9645833333333333,0.9,0.9833333333333333,0.37729103109198575,0.9,0.9833333333333333,0.40674378267237477,1.0,1.0,0.26900988294641887,1.0,1.0,0.29846263452680777,
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_NET_DISPLACEMENT,16,0.1877338129156912,0.12303092013555944,0.21229292790909746,0.14662714211222222,0.6676359953703703,0.2827835648148148,27822.109574002785,563.2676744577017,7.028094854454276,960,0.28819267481751204,0.18774751269977832,0.317221904344239,0.2149196851321993,0.6094473042723884,0.1729082364439804,0.14260895580484811,4.761575138769179,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.9645833333333333,0.9645833333333333,0.0,0.0,0.24166666666666667,0.24166666666666667,0.9645833333333333,0.9645833333333333,0.9,0.9833333333333333,0.37729103109198575,0.9,0.9833333333333333,0.40674378267237477,1.0,1.0,0.26900988294641887,1.0,1.0,0.29846263452680777,
B0_PERSISTENCE,0,256,PROJECTION_AND_PATH,1,0.016034925142246574,0.016034925142246574,0.0033642334692082962,0.0033642334692082962,0.0,0.861111111111111,2.459240536703484,2.459240536703484,1.0,300,0.021387220993887214,0.021387220993887214,0.00533511313261226,0.00533511313261226,0.042879923509596206,0.002469349720410802,0.006926911312658642,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.7833333333333333,1.0,0.0,0.0,0.0,0.0,0.7833333333333333,1.0,1.0,1.0,0.09041814875400982,1.0,1.0,0.08008920106351965,1.0,1.0,0.09041814875400982,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,256,PROJECTION_AND_NET_DISPLACEMENT,1,0.016034925142246574,0.016034925142246574,0.0033642334692082962,0.0033642334692082962,0.0,0.861111111111111,2.459240536703484,2.459240536703484,1.0,300,0.021387220993887214,0.021387220993887214,0.00533511313261226,0.00533511313261226,0.042879923509596206,0.002469349720410802,0.006926911312658642,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.7833333333333333,1.0,0.0,0.0,0.0,0.0,0.7833333333333333,1.0,1.0,1.0,0.09041814875400982,1.0,1.0,0.08008920106351965,1.0,1.0,0.09041814875400982,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,256,PROJECTION_AND_PATH,2,0.016634134238436998,0.016634134238436998,0.005034320372816898,0.005034320372816898,0.0,0.7519675925925926,12.32714443032388,12.32714443032388,1.0,600,0.022380639286738294,0.022380639286738294,0.008446161339874412,0.008446161339874412,0.044978145578467334,0.003959418605426352,0.012316011163834902,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.8083333333333333,1.0,0.0,0.0,0.0,0.0,0.8083333333333333,1.0,1.0,1.0,0.09041814875400982,1.0,1.0,0.08008920106351965,1.0,1.0,0.09041814875400982,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,256,PROJECTION_AND_NET_DISPLACEMENT,2,0.016634134238436998,0.016634134238436998,0.005034320372816898,0.005034320372816898,0.0,0.7519675925925926,12.32714443032388,12.32714443032388,1.0,600,0.022380639286738294,0.022380639286738294,0.008446161339874412,0.008446161339874412,0.044978145578467334,0.003959418605426352,0.012316011163834902,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.8083333333333333,1.0,0.0,0.0,0.0,0.0,0.8083333333333333,1.0,1.0,1.0,0.09041814875400982,1.0,1.0,0.08008920106351965,1.0,1.0,0.09041814875400982,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,256,PROJECTION_AND_PATH,4,0.01836816243282075,0.01836816243282075,0.008389477989398026,0.008389477989398026,0.0,0.5991319444444445,74.08288563737116,74.08288563737116,1.0,1200,0.025396739191635997,0.025396739191635997,0.014641045095792275,0.014641045095792275,0.0509024056872805,0.0074612232349520555,0.02006942935971212,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.8708333333333333,1.0,0.0,0.0,0.0,0.0,0.8708333333333333,1.0,1.0,1.0,0.09041814875400982,1.0,1.0,0.08008920106351965,1.0,1.0,0.09041814875400982,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,256,PROJECTION_AND_NET_DISPLACEMENT,4,0.01836816243282075,0.01836816243282075,0.008389477989398026,0.008389477989398026,0.0,0.5991319444444445,74.08288563737116,74.08288563737116,1.0,1200,0.025396739191635997,0.025396739191635997,0.014641045095792275,0.014641045095792275,0.0509024056872805,0.0074612232349520555,0.02006942935971212,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.8708333333333333,1.0,0.0,0.0,0.0,0.0,0.8708333333333333,1.0,1.0,1.0,0.09041814875400982,1.0,1.0,0.08008920106351965,1.0,1.0,0.09041814875400982,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,256,PROJECTION_AND_PATH,8,0.022678629889517018,0.022678629889517018,0.014685212990284373,0.014685212990284373,0.0,0.42890625,464.5592417285472,464.5592417285472,1.0,2400,0.033230784111641216,0.033230784111641216,0.025924995360563443,0.025924995360563443,0.06585847621329635,0.013616217544886764,0.03488298395834239,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.9291666666666667,1.0,0.0,0.0,0.014583333333333334,0.014583333333333334,0.9291666666666667,1.0,1.0,1.0,0.09041814875400982,1.0,1.0,0.08008920106351965,1.0,1.0,0.09041814875400982,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,256,PROJECTION_AND_NET_DISPLACEMENT,8,0.022678629889517018,0.022678629889517018,0.014685212990284373,0.014685212990284373,0.0,0.42890625,464.5592417285472,464.5592417285472,1.0,2400,0.033230784111641216,0.033230784111641216,0.025924995360563443,0.025924995360563443,0.06585847621329635,0.013616217544886764,0.03488298395834239,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.9291666666666667,1.0,0.0,0.0,0.014583333333333334,0.014583333333333334,0.9291666666666667,1.0,1.0,1.0,0.09041814875400982,1.0,1.0,0.08008920106351965,1.0,1.0,0.09041814875400982,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,256,PROJECTION_AND_PATH,16,0.031782943989682635,0.031782943989682635,0.02578795374455149,0.02578795374455149,0.0,0.2827835648148148,2816.3383722885087,2816.3383722885087,1.0,4800,0.04971525769514614,0.04971525769514614,0.04513625824830605,0.04513625824830605,0.0971743703189822,0.026053725492568673,0.05271559942965777,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.9645833333333333,1.0,0.0,0.0,0.24166666666666667,0.24166666666666667,0.9645833333333333,1.0,0.9,0.9966666666666667,0.09041814875400982,1.0,1.0,0.08008920106351965,0.9,0.9966666666666667,0.09041814875400982,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,256,PROJECTION_AND_NET_DISPLACEMENT,16,0.031782943989682635,0.031782943989682635,0.02578795374455149,0.02578795374455149,0.0,0.2827835648148148,2816.3383722885087,2816.3383722885087,1.0,4800,0.04971525769514614,0.04971525769514614,0.04513625824830605,0.04513625824830605,0.0971743703189822,0.026053725492568673,0.05271559942965777,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.9645833333333333,1.0,0.0,0.0,0.24166666666666667,0.24166666666666667,0.9645833333333333,1.0,0.9,0.9966666666666667,0.09041814875400982,1.0,1.0,0.08008920106351965,0.9,0.9966666666666667,0.09041814875400982,1.0,1.0,0.08008920106351965,
B6_FULL_Q_RIDGE,FULL,256,PROJECTION_AND_PATH,1,0.0067511183819114,0.006750490300076629,0.01656178453187722,0.016561316761798374,0.0017129629629629628,0.861111111111111,42.11833941605852,2.459240536703484,4.13842525392388,300,0.009187876761916972,0.009187219230851994,0.022078966920543522,0.022078823717912366,0.01811169162751414,0.011423059326014826,0.00968396276800682,4.138398412387891,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.7833333333333333,0.7833333333333333,0.0,0.0,0.0,0.0,0.7833333333333333,0.7833333333333333,1.0,1.0,0.22349602133067029,1.0,1.0,0.2358555659978254,1.0,1.0,0.18287738980150717,1.0,1.0,0.19984775984697659,
B6_FULL_Q_RIDGE,FULL,256,PROJECTION_AND_NET_DISPLACEMENT,1,0.0067511183819114,0.006750490300076629,0.01656178453187722,0.016561316761798374,0.0017129629629629628,0.861111111111111,42.11833941605852,2.459240536703484,4.13842525392388,300,0.009187876761916972,0.009187219230851994,0.022078966920543522,0.022078823717912366,0.01811169162751414,0.011423059326014826,0.00968396276800682,4.138398412387891,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.7833333333333333,0.7833333333333333,0.0,0.0,0.0,0.0,0.7833333333333333,0.7833333333333333,1.0,1.0,0.22349602133067029,1.0,1.0,0.2358555659978254,1.0,1.0,0.18287738980150717,1.0,1.0,0.19984775984697659,
