seed,arm,anchor,method,rank_cap,alpha,n,noise,r,k,selection_source,metric_space,full_J_rmse,low_J_rmse,direction_omission_rmse,fit_sampling_rmse,total_rmse,triangle_bound_mean,total_residual_norm_mean,frozen_model_reproduction_max_abs,source_frozen_record,vector_file
309,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,12,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,4.621599486745799e-05,0.0019747393156191776,0.0019407547687297923,0.016958699295353895,0.017078094073092395,0.22004667743592543,0.1963385065421275,0.0,12516,exact_rule_vectors/012516.npz
309,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,12,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,4.621599486745799e-05,0.002391745230838151,0.0023537819174582883,0.024059804168435072,0.02393779200589789,0.3851794464252576,0.3494290683911385,0.0,12544,exact_rule_vectors/012544.npz
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,1.720458141422418e-05,0.0007971904155776969,0.000807526613840601,0.0006003135652621354,0.0004947300701146225,0.020491188962923925,0.0048809343308315704,0.0,12602,exact_rule_vectors/012602.npz
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,1.720458141422418e-05,0.0016641449116275764,0.0016583177218865886,0.060118027083374874,0.06019762643835063,0.8445336803609845,0.8219957878074515,0.0,12644,exact_rule_vectors/012644.npz
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,1.720458141422418e-05,0.0014100226724251947,0.0014055948473870375,0.061230838400687236,0.061241264159720664,0.7193920656097516,0.698883537037459,0.0,12753,exact_rule_vectors/012753.npz
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,1.720458141422418e-05,0.0015654152849521922,0.0015602251616911918,0.03248363707051974,0.03244620854629574,0.43904162340993785,0.41536491131491937,0.0,12781,exact_rule_vectors/012781.npz
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,3.1846564289328026e-05,0.0018678696757504366,0.001853225598815346,0.0004342423890011324,0.0017850180528026637,0.03275529050567333,0.025449344873831412,0.0,12839,exact_rule_vectors/012839.npz
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,3.1846564289328026e-05,0.0022187443288027675,0.0022003726286728338,0.016796002178314843,0.016941891305741523,0.25271437974031563,0.2264558702864945,0.0,12881,exact_rule_vectors/012881.npz
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,3.1846564289328026e-05,0.0022461641824289952,0.00222763019594949,0.01814178174874892,0.018245187788985612,0.2495762686598069,0.22141883578075525,0.0,12990,exact_rule_vectors/012990.npz
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,3.1846564289328026e-05,0.002250854655742957,0.002232488689511268,0.007086561901737177,0.00757470030393512,0.10783429018867896,0.0880133869976852,0.0,13018,exact_rule_vectors/013018.npz
310,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,21,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00016628427396958286,0.0037998788152202394,0.003754601341271679,0.003077627589617707,0.0014740310997888961,0.10105979365895736,0.019503947587835437,0.0,13076,exact_rule_vectors/013076.npz
310,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,21,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00016628427396958286,0.007027370313010267,0.006870715120187693,0.02727380060092322,0.02766841418720937,0.4417977225778466,0.3629901785401057,0.0,13118,exact_rule_vectors/013118.npz
310,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,21,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00016628427396958286,0.007203705215898417,0.0070474776735655,0.07128798859562743,0.0721939938289736,1.0273515486080484,0.9408681878024425,0.0,13227,exact_rule_vectors/013227.npz
310,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,21,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00016628427396958286,0.0063849788341845655,0.0062283510438137365,0.02709170190661091,0.02637352120560425,0.47738449474630823,0.37520354895190106,0.0,13255,exact_rule_vectors/013255.npz
310,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00022870407777448744,0.003976412413059455,0.0038323426887877164,0.0021253710169802285,0.002512753745139025,0.08576630596204028,0.03091008573098317,0.0,13313,exact_rule_vectors/013313.npz
310,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00022870407777448744,0.006627895128637435,0.0067189766798074835,0.04152124938627976,0.04143365434106053,0.635303567447014,0.5368543182274016,0.0,13355,exact_rule_vectors/013355.npz
310,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00022870407777448744,0.006867193670882069,0.006959619781004454,0.0913870620577281,0.09094767765630758,1.393254354054636,1.283849637717792,0.0,13464,exact_rule_vectors/013464.npz
310,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00022870407777448744,0.007236434165087914,0.007336232282689665,0.027598612256765895,0.027310862430732608,0.4705117168689852,0.36264426680206396,0.0,13492,exact_rule_vectors/013492.npz
310,X_VALID,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,8.049823999099249e-05,0.0005033665326421499,0.000483943449348604,0.0005362172917818601,0.00028090558542451385,0.015695699336990217,0.0034484529768645023,0.0,13550,exact_rule_vectors/013550.npz
310,X_VALID,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,8.049823999099249e-05,0.005812915591338921,0.0058654442550492335,0.03923293262461814,0.03933937794819047,0.6453226062087467,0.5608338628057399,0.0,13592,exact_rule_vectors/013592.npz
310,X_VALID,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,8.049823999099249e-05,0.005614930948506257,0.005667287139777492,0.09292767553279678,0.09287571209941574,1.4460419767866217,1.361208503049113,0.0,13701,exact_rule_vectors/013701.npz
310,X_VALID,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,8.049823999099249e-05,0.005797745113826291,0.005850146488279002,0.017153016973427623,0.01672019257306867,0.33569067743335523,0.24283777090840586,0.0,13729,exact_rule_vectors/013729.npz
310,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,9,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,5.0583980258887964e-05,0.0004012048850435549,0.0004004689664770611,0.0004215670279979263,0.00035184175612208295,0.012124945001689225,0.003520494086467395,0.0,13787,exact_rule_vectors/013787.npz
310,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,9,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,5.0583980258887964e-05,0.0015474390148126264,0.001588014484235713,0.05202325628613829,0.05213597547102606,0.7261837230829555,0.7060450023024534,0.0,13829,exact_rule_vectors/013829.npz
310,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,9,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,5.0583980258887964e-05,0.001861969901846363,0.0019027535300570194,0.02956550846347489,0.029827724350448715,0.4225943660960288,0.4000927646978334,0.0,13938,exact_rule_vectors/013938.npz
310,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,9,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,5.0583980258887964e-05,0.001679749674539268,0.0017196859064185846,0.02204973932872921,0.02191236407090371,0.3336088493441762,0.3084901457705594,0.0,13966,exact_rule_vectors/013966.npz
310,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,8,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,1.723763147062163e-05,0.000507307668832486,0.0005147700482092187,0.0004321930393613231,0.00018843196626333974,0.014127205755686384,0.0025453114592120783,0.0,14024,exact_rule_vectors/014024.npz
310,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,8,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,1.723763147062163e-05,0.0019559529750594992,0.0019481163017913271,0.00506892781342785,0.005433517369384951,0.08023557300972885,0.06344120636415151,0.0,14066,exact_rule_vectors/014066.npz
310,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,8,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,1.723763147062163e-05,0.0020425558764465353,0.0020345466598155246,0.034155022967097326,0.03415324627329407,0.3998501191814527,0.37834883598316776,0.0,14175,exact_rule_vectors/014175.npz
310,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,8,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,1.723763147062163e-05,0.002128453735885638,0.002120433478611187,0.021859790838320677,0.021705919790652197,0.3523225802340128,0.31883917069086526,0.0,14203,exact_rule_vectors/014203.npz
