seed,arm,anchor,method,rank_cap,alpha,n,noise,r,k,selection_source,branch,group,pred_delta_pX,true_delta_pX,pred_delta_v,true_delta_v,source_frozen_record
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,5,0.003400863897643467,0.0003971224903197128,0.003188766109209444,0.00025134444428972016,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,0,0.0009053462242581072,0.0003885310475362797,0.011128856318966979,0.00026926865905048435,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,1,0.014058724244607622,0.000530398533197513,-0.002020423642506388,-5.511438261865195e-05,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,2,-0.022401947182115457,0.0004035340070668945,0.0017636427357698543,0.00014369469677632274,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,3,1.5544181622883835e-05,0.0005809642252048216,0.0062888373871623935,-0.00020193534027457792,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,4,0.014690262086961198,0.00024254384324441774,-0.00045377697165454044,0.0003809448483618518,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,5,0.0035121781890629735,0.0004009931520521648,0.003293138189549129,6.348311000542522e-05,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,0,0.001619735200428835,-0.00024445697232366076,0.019910394319164557,0.0012633159801904248,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,1,0.02515215717696671,-0.00012425098905302344,-0.003614695909543293,0.0012753425021124216,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,2,-0.040078835518151265,-0.0003780609353291591,0.0031552947850949915,0.0012290526120867808,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,3,2.7809756601208935e-05,-0.0002638047314415931,0.011251221922427558,0.0012461157346762744,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,4,0.026282027768188554,-0.000282688115960281,-0.000811842491236052,0.0012664192707859368,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,5,0.0062835614603302,-0.00017284338902480664,0.005891681770540552,0.001275312298412411,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,0,0.0009053462242581072,0.0003885310475362797,0.011128856318966979,0.00026926865905048435,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,1,0.014058724244607622,0.000530398533197513,-0.002020423642506388,-5.511438261865195e-05,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,2,-0.022401947182115457,0.0004035340070668945,0.0017636427357698543,0.00014369469677632274,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,3,1.5544181622883835e-05,0.0005809642252048216,0.0062888373871623935,-0.00020193534027457792,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,4,0.014690262086961198,0.00024254384324441774,-0.00045377697165454044,0.0003809448483618518,12644
309,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,5,0.0035121781890629735,0.0004009931520521648,0.003293138189549129,6.348311000542522e-05,12644
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,0,0.0009011206615585542,0.0009656873903188153,0.0026222338868349513,0.0018393102213487649,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,1,-0.0008009557132066298,0.0009194191663651,0.0018723298413321095,0.0018094837909553654,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,2,-0.007350370429795395,0.000785833364314961,-0.003799294935303239,0.0017971611922138243,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,3,0.0031511693705172012,0.0007480483922700556,-0.0011889572700404037,0.001787024073823212,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,4,0.00146044596476322,0.0007764233212212939,-0.0028789556964479474,0.0018645634658005599,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,5,-0.00044238347499776077,0.0007589262509354958,-0.002324544414532765,0.0018377885607484938,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,0,0.0007715982759057153,0.0007570852154528233,0.0022453276596764815,0.0028642805798853323,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,1,-0.0006858305149924807,0.0007056557948866097,0.0016032109118439102,0.002812395315367497,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,2,-0.006293866507387753,0.0006017067656202043,-0.0032532040899683735,0.002787722609903899,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,3,0.002698236714684384,0.0005622631203383403,-0.001018062750999445,0.0027517435006829487,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,4,0.0012505290762235349,0.0006274201056011992,-0.002465149614865234,0.002889049712717149,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,5,-0.00037879758078909726,0.0006019793870021521,-0.001990426520037343,0.0028640755862693657,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,0,0.0007715982759057153,0.0007570852154528233,0.0022453276596764815,0.0028642805798853323,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,1,-0.0006858305149924807,0.0007056557948866097,0.0016032109118439102,0.002812395315367497,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,2,-0.006293866507387753,0.0006017067656202043,-0.0032532040899683735,0.002787722609903899,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,3,0.002698236714684384,0.0005622631203383403,-0.001018062750999445,0.0027517435006829487,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,4,0.0012505290762235349,0.0006274201056011992,-0.002465149614865234,0.002889049712717149,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,5,-0.00037879758078909726,0.0006019793870021521,-0.001990426520037343,0.0028640755862693657,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,0,0.0010058493452327546,0.0009671793716566705,0.002926991190678286,0.0009673372084922233,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,1,-0.0008940431776316258,0.0009520912942704943,0.0020899329305205097,0.0009406296332194845,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,2,-0.00820463407335543,0.0007906642080470575,-0.0042408508494426135,0.0009468661345576022,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,3,0.003517399814770845,0.0007949420970040725,-0.0013271384650213741,0.0009349135203489274,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,4,0.001630179708524473,0.0007513128900909251,-0.0032135493344673583,0.0010039329619664142,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,5,-0.0004937974986598117,0.0007487895489305668,-0.0025947041024209252,0.0009917699364847693,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,0,0.0012333960996816576,0.0007448235725486876,0.0035891453680369782,0.0028066169639143247,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,1,-0.0010962967500691416,0.0007253368721921541,0.002562724862642096,0.0027434388959152664,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,2,-0.010060715069660995,0.0005260479979380811,-0.005200230950912222,0.002779095693671118,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,3,0.004313118294624377,0.0005272901460801974,-0.0016273683670948614,0.0027267731661698505,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,4,0.001998964659870607,0.0005549366058019353,-0.003940529696670878,0.002851794642161381,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,5,-0.0006055060946911842,0.0005477222307859174,-0.003181687133288747,0.0028266130923410224,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,0,0.0014396386691865749,0.000926769662021959,0.004189305011173253,0.0018791723643849373,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,1,-0.0012796142250737297,0.0009072935049961964,0.0029912514006633036,0.0018394089211840707,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,2,-0.011743019503378006,0.0007309210181050026,-0.006069788584191548,0.001848989244734005,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,3,0.005034337211962928,0.0007307504097165603,-0.0018994890861787743,0.0018319179264281009,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,4,0.00233322192556785,0.0007143204751249155,-0.00459944613889215,0.0019199344595396857,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,5,-0.000706755914479189,0.0007091101056112473,-0.003713713568186318,0.0019025344456710426,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,0,0.0001768516757241368,0.0008787056269523585,0.0005146330306368672,0.000852415996069205,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,1,-0.00015719355476370817,0.0008446411883174821,0.00036745874783870365,0.0008128663367313223,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,2,-0.001442565222568688,0.0008008346748430197,-0.0007456400730136218,0.0008549454451024091,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,3,0.0006184405789815842,0.0007789079966727825,-0.00023334176491677,0.0008324211906930087,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,4,0.0002866234536518239,0.0007502418525120805,-0.0005650166076225129,0.0009055266021164842,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,5,-8.682106870205976e-05,0.0007343150829950944,-0.00045620924315981716,0.0008588457740937699,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,0,4.1427397949950216e-05,0.0003148676878746137,0.0001205524758025953,0.004421539384931473,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,1,-3.6822495018488874e-05,0.0002624158872378222,8.60769891750976e-05,0.0043214392576904756,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,2,-0.00033792002987481596,0.00022019682098679597,-0.00017466573559839552,0.004389986138026328,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,3,0.0001448693311440929,0.00018208291186793424,-5.466016713706181e-05,0.004311865111588781,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,4,6.714137045975777e-05,0.00026606565105392714,-0.00013235479820287682,0.004498363395281206,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,5,-2.03377827709738e-05,0.00022394206408402179,-0.00010686673896326527,0.0044365896472816045,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,0,0.0004595720800607172,0.0008528930758886754,0.0013373408614270584,0.0017338352487312931,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,1,-0.00040848789608068174,0.0007952145190881001,0.0009548893466192451,0.0017077046990699556,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,2,-0.003748693345678386,0.0007669906457687959,-0.0019376427049864065,0.0017627310382342272,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,3,0.0016070982766364067,0.0007210901631899193,-0.0006063689237251771,0.0017702219659642474,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,4,0.0007448283215276173,0.0007311896963905374,-0.0014682691389306922,0.001772298007937656,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,5,-0.0002256158386575825,0.0006993962669157126,-0.0011855190512807116,0.0017496644233069604,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,0,0.0012548120598735075,0.0007650033228273784,0.003651465164852033,0.0008012199832072667,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,1,-0.001115332198262949,0.0007120947036761208,0.0026072225010367466,0.0007971254642500798,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,2,-0.010235403374163508,0.0006708917723645911,-0.0052905246846623975,0.0007865266879768436,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,3,0.004388008729030855,0.0006259004048997455,-0.0016556250286622002,0.0008034194728226996,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,4,0.0020336734996275617,0.0006433230777587769,-0.004008950723087684,0.0008308358048092733,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,5,-0.0006160197442991044,0.0006145313781437482,-0.0032369320663698706,0.0008190517479912835,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,0,0.0014334704755144844,0.0006253506237114299,0.004171355754034324,0.003470431109894844,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,1,-0.0012741316630012084,0.0005660663025572286,0.0029784352556429506,0.003386485853455692,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,2,-0.011692706032267302,0.0005082173151563901,-0.0060437823144675685,0.0033900272974760905,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,3,0.005012767378088193,0.0004581279669794008,-0.001891350643656809,0.0033207290592403237,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,4,0.0023232251360783035,0.0005297274090906747,-0.0045797396144869225,0.003532987232642462,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,5,-0.0007037277884273475,0.0004898762777262976,-0.0036978020029987957,0.003474935205748795,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,0,0.0012548120598735075,0.0007650033228273784,0.003651465164852033,0.0008012199832072667,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,1,-0.001115332198262949,0.0007120947036761208,0.0026072225010367466,0.0007971254642500798,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,2,-0.010235403374163508,0.0006708917723645911,-0.0052905246846623975,0.0007865266879768436,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,3,0.004388008729030855,0.0006259004048997455,-0.0016556250286622002,0.0008034194728226996,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,4,0.0020336734996275617,0.0006433230777587769,-0.004008950723087684,0.0008308358048092733,12881
310,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,5,-0.0006160197442991044,0.0006145313781437482,-0.0032369320663698706,0.0008190517479912835,12881
310,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,21,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,0,0.010492842284504943,0.0017041318846420957,0.0019511830838848563,0.00012559702072089765,13118
310,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,21,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,1,0.0012039966860828497,0.0016499111842503491,0.006326884422944434,5.8293179686884355e-05,13118
310,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,21,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,2,-0.009499909067542757,0.0018257230256182647,0.00782481675530494,3.408065824481166e-05,13118
310,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,21,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,3,-0.006995252629352849,0.0017656085008011513,-0.008303101723996564,-6.018114985202836e-05,13118
310,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,21,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,4,-0.005864602593328695,0.0016335259060942901,-0.010347998867964324,0.00012334948055534034,13118
310,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,21,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,5,-0.000250678023742658,0.0015552609550256065,-0.007896718571142785,5.921918049406338e-06,13118
310,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,21,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,0,0.007328833916806879,0.0015505586925437416,0.0013628239494452524,0.0025563159531220444,13118
310,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,21,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,1,0.0008409439034185763,0.0015023279006448423,0.004419077680702981,0.0024885684953407246,13118
310,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,21,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,2,-0.0066353094703046345,0.0017014447443399864,0.005465323967916978,0.0024762933475940252,13118
310,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,21,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,3,-0.004885906348019835,0.0016448378400818603,-0.00579938703733168,0.002370845093730494,13118
310,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,21,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,4,-0.0040961921688322375,0.0015400555016166929,-0.007227666538608822,0.002580054115925596,13118
310,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,21,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,5,-0.0001750886511766508,0.0014699202156754707,-0.005515544532784379,0.002456637086640682,13118
