seed,arm,anchor,method,rank_cap,alpha,n,noise,fit_budget,representation,input_mode,r,k,delta_rmse,delta_truth_ss,decomposition_level
302,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,18,0.00639177298182565,0.14119405695773463,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,18,0.00030310334284167594,0.14119405695773463,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,18,0.0002988358815720049,0.14119405695773463,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,18,0.00029800122467657427,0.14119405695773463,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,18,0.0002973560689064334,0.14119405695773463,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,16,18,0.00029740994945162653,0.14119405695773463,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,18,18,0.0002974093739504618,0.14119405695773463,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,8,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,18,18,0.00029740937395046017,0.14119405695773463,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,8,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,18,0.00011477113381258404,0.14119405695773463,FULL_J_VS_FINITE_STEP
302,X_VALID,8,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,18,0.00639177298182565,0.14119405695773463,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,8,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,18,0.00031542600976568213,0.14119405695773463,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,8,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,18,0.00017964552970746382,0.14119405695773463,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,8,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,18,0.0001771432670997952,0.14119405695773463,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,8,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,18,0.00016970022387730803,0.14119405695773463,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,8,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,16,18,0.00016098441271573014,0.14119405695773463,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,8,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,18,18,0.0001608802387830463,0.14119405695773463,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,9,0.00150820176291738,0.007861268359297471,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,24,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,9,0.0002920204433304198,0.007861268359297471,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,24,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,9,0.0002698995951582436,0.007861268359297471,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,24,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,9,0.0002586589670977435,0.007861268359297471,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,24,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,9,0.00025682184419175834,0.007861268359297471,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,24,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,9,9,0.0002567232466955897,0.007861268359297471,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,24,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,9,9,0.0002567232466955897,0.007861268359297471,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,9,9,0.00025672324669558956,0.007861268359297471,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,24,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,9,2.9542184067034932e-05,0.007861268359297471,FULL_J_VS_FINITE_STEP
302,X_VALID,24,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,9,0.00150820176291738,0.007861268359297471,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,24,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,9,0.0005610505390997214,0.007861268359297471,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,24,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,9,0.0004594946371414018,0.007861268359297471,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,24,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,9,0.000289694368712905,0.007861268359297471,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,24,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,9,0.0001940041135950569,0.007861268359297471,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,24,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,9,9,0.00018882468742840495,0.007861268359297471,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,24,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,9,9,0.00018882468742840495,0.007861268359297471,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,12,0.002213187209474955,0.016928170989178308,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,40,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,12,0.0001800782185463859,0.016928170989178308,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,40,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,12,0.00017869774552924512,0.016928170989178308,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,40,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,12,0.000173741649552988,0.016928170989178308,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,40,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,12,0.00017337597556853695,0.016928170989178308,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,40,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,12,12,0.00017329969474544726,0.016928170989178308,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,40,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,12,12,0.00017329969474544726,0.016928170989178308,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,12,12,0.00017329969474544734,0.016928170989178308,FITTED_RESPONSE_VS_FINITE_STEP
302,X_VALID,40,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,12,2.7514647318856684e-05,0.016928170989178308,FULL_J_VS_FINITE_STEP
302,X_VALID,40,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,12,0.002213187209474955,0.016928170989178308,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,40,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,12,0.0004685031655459088,0.016928170989178308,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,40,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,12,0.00041985929285746047,0.016928170989178308,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,40,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,12,0.00022244628648718457,0.016928170989178308,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,40,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,12,0.00017273371589801402,0.016928170989178308,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,40,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,12,12,0.00015953159789714401,0.016928170989178308,LOW_RANK_J_VS_FINITE_STEP
302,X_VALID,40,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,12,12,0.00015953159789714401,0.016928170989178308,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,8,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,18,0.0021697898830837534,0.016270807000547897,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,18,0.0018060570104764906,0.016270807000547897,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,18,0.00042207207293770384,0.016270807000547897,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,18,0.0004118172378823491,0.016270807000547897,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,18,0.0004142214402712147,0.016270807000547897,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,16,18,0.00041588722649142754,0.016270807000547897,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,18,18,0.00041597770671420695,0.016270807000547897,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,8,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,18,18,0.0004159777067142029,0.016270807000547897,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,8,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,18,3.950850716299334e-05,0.016270807000547897,FULL_J_VS_FINITE_STEP
303,X_BASE,8,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,18,0.0021697898830837534,0.016270807000547897,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,8,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,18,0.001788607061952838,0.016270807000547897,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,8,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,18,0.0003003921094631797,0.016270807000547897,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,8,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,18,0.0002870102057853463,0.016270807000547897,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,8,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,18,0.0002849470380185716,0.016270807000547897,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,8,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,16,18,0.00028457924994881645,0.016270807000547897,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,8,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,18,18,0.00028458365369663717,0.016270807000547897,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,24,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,17,0.008698350662589257,0.26148546748581225,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,24,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,17,0.0008356476102216165,0.26148546748581225,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,24,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,17,0.0006542255917940412,0.26148546748581225,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,24,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,17,0.0006399507005877018,0.26148546748581225,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,24,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,17,0.0006391086696474938,0.26148546748581225,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,24,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,16,17,0.0006390768988846572,0.26148546748581225,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,24,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,17,17,0.0006390766887374058,0.26148546748581225,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,17,17,0.000639076688737407,0.26148546748581225,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,24,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,17,0.00017919406775148946,0.26148546748581225,FULL_J_VS_FINITE_STEP
303,X_BASE,24,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,17,0.008698350662589257,0.26148546748581225,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,24,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,17,0.004495622312700521,0.26148546748581225,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,24,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,17,0.0007051222536552928,0.26148546748581225,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,24,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,17,0.0006646940045874089,0.26148546748581225,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,24,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,17,0.0006033330227004204,0.26148546748581225,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,24,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,16,17,0.0006021101255665417,0.26148546748581225,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,24,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,17,17,0.0006020669793809497,0.26148546748581225,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,12,0.009660495036769728,0.32253176801244404,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,40,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,12,0.0009223724463335338,0.32253176801244404,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,40,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,12,0.0008205285837186748,0.32253176801244404,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,40,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,12,0.0007351819400273965,0.32253176801244404,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,40,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,12,0.0007136451711607989,0.32253176801244404,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,40,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,12,12,0.0007132483631102427,0.32253176801244404,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,40,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,12,12,0.0007132483631102427,0.32253176801244404,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,40,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,12,12,0.0007132483631102434,0.32253176801244404,FITTED_RESPONSE_VS_FINITE_STEP
303,X_BASE,40,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,12,0.00011246553143971892,0.32253176801244404,FULL_J_VS_FINITE_STEP
303,X_BASE,40,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,12,0.009660495036769728,0.32253176801244404,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,40,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,12,0.00289174726917584,0.32253176801244404,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,40,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,12,0.001604779959143483,0.32253176801244404,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,40,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,12,0.0010722332421662674,0.32253176801244404,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,40,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,12,0.0006809389789593172,0.32253176801244404,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,40,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,12,12,0.0005728503791792753,0.32253176801244404,LOW_RANK_J_VS_FINITE_STEP
303,X_BASE,40,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,12,12,0.0005728503791792753,0.32253176801244404,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,17,0.004970176279884746,0.08537236618681375,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,17,0.0002300431506733798,0.08537236618681375,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,17,0.0002154241117798963,0.08537236618681375,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,17,0.0002105380643704922,0.08537236618681375,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,17,0.00021006288599580307,0.08537236618681375,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,16,17,0.00021007104863355168,0.08537236618681375,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,17,17,0.00021007045172392563,0.08537236618681375,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,8,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,17,17,0.00021007045172392603,0.08537236618681375,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,8,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,17,8.588562180094847e-05,0.08537236618681375,FULL_J_VS_FINITE_STEP
303,X_VALID,8,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,17,0.004970176279884746,0.08537236618681375,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,8,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,17,0.00037289202054349225,0.08537236618681375,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,8,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,17,0.00013266960273313502,0.08537236618681375,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,8,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,17,0.00012115019093440295,0.08537236618681375,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,8,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,17,9.658644733624518e-05,0.08537236618681375,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,8,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,16,17,9.252248569361153e-05,0.08537236618681375,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,8,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,17,17,9.256312256389324e-05,0.08537236618681375,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,16,0.0009102633729376719,0.0028635704344346126,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,24,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,16,0.0003839234311949745,0.0028635704344346126,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,24,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,16,0.0002536659877981717,0.0028635704344346126,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,24,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,16,0.0002333242757050786,0.0028635704344346126,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,24,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,16,0.0002313111667094755,0.0028635704344346126,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,24,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,16,16,0.00022969339717453648,0.0028635704344346126,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,24,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,16,16,0.00022969339717453648,0.0028635704344346126,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,16,16,0.00022969339717453715,0.0028635704344346126,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,24,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,16,3.311935407601205e-05,0.0028635704344346126,FULL_J_VS_FINITE_STEP
303,X_VALID,24,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,16,0.0009102633729376719,0.0028635704344346126,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,24,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,16,0.0006298252758857359,0.0028635704344346126,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,24,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,16,0.0005999183922285418,0.0028635704344346126,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,24,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,16,0.00020509354146482005,0.0028635704344346126,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,24,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,16,0.0001380609885553806,0.0028635704344346126,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,24,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,16,16,0.00010677816655112818,0.0028635704344346126,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,24,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,16,16,0.00010677816655112818,0.0028635704344346126,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,10,0.0018571607522530037,0.011919903182354105,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,40,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,10,0.00018922999577187358,0.011919903182354105,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,40,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,10,0.00018195744014349487,0.011919903182354105,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,40,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,10,0.00017826378474023607,0.011919903182354105,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,40,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,10,0.00017603993733589284,0.011919903182354105,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,40,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,10,10,0.00017607371612792942,0.011919903182354105,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,40,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,10,10,0.00017607371612792942,0.011919903182354105,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,10,10,0.00017607371612792967,0.011919903182354105,FITTED_RESPONSE_VS_FINITE_STEP
303,X_VALID,40,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,10,8.954517751392016e-06,0.011919903182354105,FULL_J_VS_FINITE_STEP
303,X_VALID,40,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,10,0.0018571607522530037,0.011919903182354105,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,40,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,10,0.0003806869501679726,0.011919903182354105,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,40,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,10,0.00034569942386614394,0.011919903182354105,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,40,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,10,0.00030478148767651924,0.011919903182354105,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,40,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,10,0.00015584474961382908,0.011919903182354105,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,40,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,10,10,0.00015316843800614762,0.011919903182354105,LOW_RANK_J_VS_FINITE_STEP
303,X_VALID,40,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,10,10,0.00015316843800614762,0.011919903182354105,LOW_RANK_J_VS_FINITE_STEP
