method,rank_cap,alpha,n,level_mae,projected_level_mae,delta_mae,projected_delta_mae,raw_invalid_fraction,near_zero_prompt_fraction,delta_error_ss,delta_truth_ss,response_nrmse,sample_count,level_rmse,projected_level_rmse,delta_rmse,projected_delta_rmse,mean_block_prompt_abs_error_q95,group_delta_pX_q95_max,group_delta_v_q95_max
B5_WORST_GROUP_RANK,1,0.01,exact,0.0006103652547838853,0.0006103652547838853,0.0006103652547838852,0.0006103652547838853,0.0,0.878954475308642,0.09866416628199087,1.6924620366648147,0.24144613474475665,288,0.0010906546051399802,0.0010906546051399804,0.0010906546051399802,0.0010906546051399804,0.0018865597150878371,0.0007570658426002908,0.0028230073012319354
B5_WORST_GROUP_RANK,1,0.0,64,0.04126717538796894,0.03980087477494839,0.029095947687730668,0.027674540414657514,0.17430234053497942,0.8789544753086419,884.4064832455484,5.0773861099944435,13.197931303369526,864,0.06623499928046551,0.061986369577850337,0.05961737415907697,0.05503764957626299,0.12211083922996713,0.042095174086452,0.02687131821179689
B5_WORST_GROUP_RANK,1,1e-08,64,0.041267272015411735,0.03980088801007618,0.029096439542786283,0.027674951817233825,0.17430234053497942,0.8789544753086419,884.4652423570649,5.0773861099944435,13.198369724984198,864,0.06623595450754255,0.06198683366352639,0.05961935458652735,0.05503894731279655,0.12211094907284688,0.04209399534050438,0.026871457934781153
B5_WORST_GROUP_RANK,1,1e-05,64,0.04074282473172229,0.03939741754300962,0.028848212487477147,0.02754784444132561,0.17007458847736626,0.8789544753086419,856.4599831110891,5.0773861099944435,12.987735715657765,864,0.06488171715291727,0.061098103381359396,0.05866788376462403,0.0545862667091423,0.12082643184266478,0.042759187156202874,0.026713447461814123
B5_WORST_GROUP_RANK,1,0.01,64,0.02139788883345221,0.021369010374136365,0.01885288638980287,0.018836441327788143,0.03198945473251029,0.8789544753086419,219.77770881285807,5.0773861099944435,6.579179349125829,864,0.030904708421560814,0.030849353715057953,0.029719308875048246,0.02970253317650041,0.05940185363510372,0.01647657372582549,0.017682867239354076
B5_WORST_GROUP_RANK,2,0.0,exact,0.00026690823196933946,0.0002669082319693395,0.0002669082319693395,0.0002669082319693395,0.0,0.878954475308642,0.0241132030242126,1.6924620366648147,0.11936252118811742,288,0.0005391814764504769,0.000539181476450477,0.000539181476450477,0.000539181476450477,0.0008722988127469925,0.0004363354171011214,0.0006619260978370192
B5_WORST_GROUP_RANK,2,1e-08,exact,0.0002669096521326283,0.00026690965213262846,0.00026690965213262835,0.00026690965213262846,0.0,0.878954475308642,0.024113532390393943,1.6924620366648147,0.11936333638142689,288,0.0005391851588218597,0.0005391851588218599,0.0005391851588218597,0.0005391851588218599,0.0008723004098416519,0.0004363338317072137,0.0006619300577438007
B5_WORST_GROUP_RANK,2,1e-05,exact,0.00026819435923221735,0.00026819435923221735,0.00026819435923221735,0.0002681943592322174,0.0,0.878954475308642,0.02442325086681708,1.6924620366648147,0.12012745250491652,288,0.0005426368055828513,0.0005426368055828513,0.0005426368055828513,0.0005426368055828514,0.0008769110327593072,0.00043317475058520975,0.0006577179552224461
B5_WORST_GROUP_RANK,2,0.01,exact,0.00037662632429787536,0.0003766263242978756,0.0003766263242978756,0.0003766263242978756,0.0,0.878954475308642,0.046379446648238114,1.6924620366648147,0.16554013820733285,288,0.0007477738844823528,0.000747773884482353,0.0007477738844823531,0.000747773884482353,0.001289624556055595,0.0003449724039714862,0.000923908481334956
B5_WORST_GROUP_RANK,2,0.0,64,0.042430405129406004,0.040746754945904795,0.03561892461005241,0.03398952674619172,0.18783757716049382,0.8789544753086419,1008.3638993236149,5.0773861099944435,14.092516409874184,864,0.067338936663983,0.06315112743342476,0.06365837223564748,0.05956850167552803,0.1265718410665079,0.043069313363750215,0.027998994688387634
B5_WORST_GROUP_RANK,2,1e-08,64,0.04243054588539424,0.040746824772823674,0.03561942644568098,0.03398995392825542,0.18783757716049382,0.8789544753086419,1008.4188066989678,5.0773861099944435,14.092900087113865,864,0.06733971767221374,0.06315158200487121,0.06366010537313915,0.059569755844179485,0.1265720844075899,0.04307084447848764,0.02799855449387302
B5_WORST_GROUP_RANK,2,1e-05,64,0.042032806055143694,0.04041724792865895,0.035525091856136136,0.03396069908397423,0.18589248971193417,0.8789544753086419,998.9717824397379,5.0773861099944435,14.026732515225435,864,0.0664368810431695,0.062467359980111443,0.06336121482735618,0.05945408164608623,0.1252900779104408,0.041995665247806784,0.027530501005786506
B5_WORST_GROUP_RANK,2,0.01,64,0.016631209627337745,0.01661081548856087,0.0257391010009621,0.025724603638876527,0.027986754115226338,0.8789544753086419,339.9727175222032,5.0773861099944435,8.182800029679198,864,0.024218940163987256,0.02418763093084541,0.03696314519486419,0.03695066826726366,0.04666695995348446,0.01953019210443491,0.019593306085312318
B5_WORST_GROUP_RANK,4,0.0,exact,0.0002364711122592921,0.00023647111225929215,0.00023647111225929196,0.00023647111225929215,0.0,0.878954475308642,0.01903654481641384,1.6924620366648147,0.1060558416551548,288,0.0004790728674346817,0.0004790728674346816,0.00047907286743468174,0.0004790728674346816,0.0008130009223070287,0.00023249043284946863,0.0005389276591364974
B5_WORST_GROUP_RANK,4,1e-08,exact,0.0002364724519696293,0.0002364724519696293,0.0002364724519696293,0.00023647245196962928,0.0,0.878954475308642,0.019036845995825558,1.6924620366648147,0.10605668061280098,288,0.00047907665715374813,0.00047907665715374813,0.000479076657153748,0.00047907665715374813,0.0008130077439031293,0.00023249559142375065,0.0005389375183992656
B5_WORST_GROUP_RANK,4,1e-05,exact,0.0002378092381161167,0.0002378092381161167,0.00023780923811611682,0.0002378092381161167,0.0,0.878954475308642,0.019328725174774936,1.6924620366648147,0.10686663573863131,288,0.00048273536674078464,0.00048273536674078475,0.00048273536674078464,0.0004827353667407848,0.0008196652527839554,0.0002370002808535952,0.0005238840227691514
B5_WORST_GROUP_RANK,4,0.01,exact,0.00036091458008795493,0.00036091458008795504,0.0003609145800879549,0.00036091458008795504,0.0,0.878954475308642,0.04169693378119987,1.6924620366648147,0.15696130181599613,288,0.0007090217734707395,0.0007090217734707397,0.0007090217734707395,0.0007090217734707397,0.0012455519454070572,0.00023139705143090987,0.000893487835224927
B5_WORST_GROUP_RANK,4,0.0,64,0.046021181707347064,0.043893463631211924,0.04259968780962257,0.040529088078788654,0.205713091563786,0.8789544753086419,1246.8714284338569,5.0773861099944435,15.670784608977323,864,0.07343002205454811,0.06810567460293056,0.07078768694311849,0.06590374097209144,0.1380471668038337,0.0518243135390192,0.03016034647503373
B5_WORST_GROUP_RANK,4,1e-08,64,0.04602120498972529,0.043893435545862086,0.04260012719692216,0.04052947693685173,0.205713091563786,0.8789544753086419,1246.9214706918942,5.0773861099944435,15.671099073468605,864,0.07343052195334172,0.06810592538583597,0.07078910743446713,0.06590479405999608,0.138048036127295,0.05182524158462579,0.030160464295617227
B5_WORST_GROUP_RANK,4,1e-05,64,0.045571810526536846,0.043519166186054684,0.042504259996327676,0.04050664132653196,0.20225694444444445,0.8789544753086419,1238.2313035951513,5.0773861099944435,15.616395316766772,864,0.07253636635681936,0.06740750889703001,0.07054200095571408,0.06582378651878784,0.13672405484598607,0.052589487453403624,0.02971348290849807
B5_WORST_GROUP_RANK,4,0.01,64,0.013662665061711805,0.013652332547286499,0.032293190862421384,0.03228460081916098,0.01777906378600823,0.8789544753086419,473.51285144732026,5.0773861099944435,9.657079128751825,864,0.019356279045263672,0.019342461104380263,0.04362272286988058,0.043615261567144833,0.03859064519558636,0.02098100793929614,0.021817259471729942
B5_WORST_GROUP_RANK,8,0.0,exact,0.00021801102421778703,0.0002180110242177869,0.00021801102421778693,0.0002180110242177869,0.0,0.878954475308642,0.016028193237858677,1.6924620366648147,0.09731567893702073,288,0.00043959201706495886,0.0004395920170649588,0.0004395920170649588,0.0004395920170649588,0.0007629932707047311,0.00017855350654113263,0.000546336394246413
B5_WORST_GROUP_RANK,8,1e-08,exact,0.0002180126981695665,0.00021801269816956663,0.0002180126981695664,0.00021801269816956663,0.0,0.878954475308642,0.01602852896303629,1.6924620366648147,0.09731669811466695,288,0.0004395966208694243,0.00043959662086942445,0.0004395966208694243,0.00043959662086942445,0.0007629998331033302,0.00017855321259377814,0.0005463645596433568
B5_WORST_GROUP_RANK,8,1e-05,exact,0.00021965062991831727,0.00021965062991831735,0.00021965062991831727,0.00021965062991831735,0.0,0.878954475308642,0.016353100630123216,1.6924620366648147,0.09829707315143846,288,0.0004440251471316048,0.0004440251471316049,0.00044402514713160477,0.00044402514713160493,0.0007706313214555963,0.0001774103795598136,0.0005495774025713648
B5_WORST_GROUP_RANK,8,0.01,exact,0.00035904783751703585,0.00035904783751703595,0.00035904783751703585,0.00035904783751703595,0.0,0.878954475308642,0.040869659540647266,1.6924620366648147,0.1553964316789572,288,0.000701952980163231,0.0007019529801632311,0.000701952980163231,0.0007019529801632312,0.0012414472292247812,0.00021685933794283037,0.0009051939193661658
B5_WORST_GROUP_RANK,8,0.0,64,0.04265846355016805,0.04111217389679757,0.046526514386597696,0.04501284198394787,0.16470550411522633,0.8789544753086419,1251.8514738435981,5.0773861099944435,15.702048237132287,864,0.0669888912080544,0.06312409252293731,0.0709289102435314,0.06765848122744768,0.1264431754048607,0.04642407928232639,0.02979001873441996
B5_WORST_GROUP_RANK,8,1e-08,64,0.04265866793939663,0.04111231689427589,0.04652696192234793,0.045013224721970994,0.16557355967078188,0.8789544753086419,1251.8906208247274,5.0773861099944435,15.702293746680915,864,0.06698949198188739,0.06312451817307262,0.07093001925329087,0.0676593813692992,0.12644364710893707,0.046424494863555654,0.029789899982178583
B5_WORST_GROUP_RANK,8,1e-05,64,0.04259713773971644,0.04103661196754957,0.04669947750068253,0.045171406485384015,0.16443222736625515,0.8789544753086419,1268.6564107118647,5.0773861099944435,15.80708955823275,864,0.06699496609646308,0.06307574604424573,0.07140340034340117,0.06805376473786451,0.12622377588782646,0.04483354835375422,0.029603904441709544
B5_WORST_GROUP_RANK,8,0.01,64,0.012800688857037825,0.012798342724817561,0.033244138314437566,0.033242235897046626,0.005642361111111111,0.8789544753086419,488.18914849825853,5.0773861099944435,9.805595313699424,864,0.017659820889450704,0.01765755325064291,0.04429359656691514,0.04429282067795968,0.03552161996072031,0.02206850855346198,0.021028667860638173
B5_WORST_GROUP_RANK,16,0.0,exact,0.0002149195280836939,0.00021491952808369368,0.00021491952808369398,0.00021491952808369368,0.0,0.878954475308642,0.015500211566096773,1.6924620366648147,0.09569942867750082,288,0.0004322911307183308,0.000432291130718331,0.0004322911307183309,0.000432291130718331,0.0007541289357168002,0.00016988219309653857,0.000540282832622116
B5_WORST_GROUP_RANK,16,1e-08,exact,0.00021492139861747025,0.0002149213986174705,0.00021492139861747017,0.0002149213986174705,0.0,0.878954475308642,0.015500566887140795,1.6924620366648147,0.09570052556014315,288,0.00043229608552991413,0.00043229608552991424,0.00043229608552991413,0.0004322960855299142,0.0007541364676534029,0.00016988238652192175,0.0005402929038599328
B5_WORST_GROUP_RANK,16,1e-05,exact,0.00021675386010561892,0.00021675386010561916,0.0002167538601056189,0.00021675386010561916,0.0,0.878954475308642,0.01584311346123523,1.6924620366648147,0.09675218869881896,288,0.00043704663267147556,0.00043704663267147577,0.00043704663267147556,0.0004370466326714758,0.0007629239909335395,0.0001700624918703108,0.0005440150767037222
B5_WORST_GROUP_RANK,16,0.01,exact,0.0003590178704413203,0.0003590178704413206,0.00035901787044132036,0.0003590178704413206,0.0,0.878954475308642,0.04083790834058143,1.6924620366648147,0.1553360570402023,288,0.0007016802573140483,0.0007016802573140485,0.0007016802573140485,0.0007016802573140485,0.0012398108289070693,0.0002170903516353891,0.0009062946309050885
B5_WORST_GROUP_RANK,16,0.0,64,0.038427033024476004,0.03743562685211598,0.048578625018632325,0.04760975609281252,0.1332465277777778,0.8789544753086419,1208.5184819043031,5.0773861099944435,15.427890683013338,864,0.058398536817577874,0.056114106366518764,0.06969049241070983,0.06784233774511422,0.11145740666440221,0.039859243626124856,0.03166654449617461
B5_WORST_GROUP_RANK,16,1e-08,64,0.03842652844868458,0.03743515474454955,0.048578322427163985,0.04760948266982554,0.1347093621399177,0.8789544753086419,1208.5052847127586,5.0773861099944435,15.427806445416905,864,0.05839779331036124,0.05611339967408516,0.06969011189468885,0.06784196517290571,0.11145557942866693,0.03985692791563814,0.031667632300061005
B5_WORST_GROUP_RANK,16,1e-05,64,0.03785371561028775,0.03690885766641588,0.048187365897749974,0.047263573380818553,0.12966177983539093,0.8789544753086419,1187.6175684109915,5.0773861099944435,15.293898775863301,864,0.05743099568590855,0.05522382732421028,0.06908522742794601,0.06728608898291254,0.10954932454797725,0.0393561164269109,0.03190002580440396
B5_WORST_GROUP_RANK,16,0.01,64,0.012957204079787423,0.012955072791236978,0.033186870401882854,0.033185104868050694,0.0057066615226337445,0.8789544753086419,485.83295999470573,5.0773861099944435,9.781903906907184,864,0.01775155646611293,0.017749706042459613,0.044186578320598975,0.04418587961796659,0.03564170449602811,0.021789418661238277,0.020217040889007085
B5_WORST_GROUP_RANK,FULL,0.0,exact,0.00021489906075789476,0.0002148990607578944,0.00021489906075789484,0.00021489906075789443,0.0,0.878954475308642,0.015497987808849032,1.6924620366648147,0.09569256361212375,288,0.0004322601200120465,0.00043226012001204654,0.0004322601200120465,0.00043226012001204654,0.0007545342388495503,0.00016988219309653857,0.0005395810294790836
B5_WORST_GROUP_RANK,FULL,1e-08,exact,0.00021490097955497966,0.00021490097955497985,0.00021490097955497963,0.00021490097955497985,0.0,0.878954475308642,0.015498343655815325,1.6924620366648147,0.0956936621970954,288,0.0004322650825133502,0.00043226508251335025,0.00043226508251335025,0.0004322650825133502,0.0007545444927318387,0.00016988238652192175,0.0005395927737745182
B5_WORST_GROUP_RANK,FULL,1e-05,exact,0.00021674400637266213,0.0002167440063726624,0.0002167440063726621,0.0002167440063726624,0.0,0.878954475308642,0.01584135144828992,1.6924620366648147,0.09674680833751384,288,0.00043702232863429997,0.0004370223286343003,0.00043702232863429986,0.0004370223286343004,0.0007630696010005277,0.0001700624918703108,0.000544107622727065
B5_WORST_GROUP_RANK,FULL,0.01,exact,0.0003590305393886271,0.00035903053938862733,0.0003590305393886272,0.0003590305393886273,0.0,0.878954475308642,0.04083936792674707,1.6924620366648147,0.1553388329455226,288,0.0007016927965660193,0.0007016927965660195,0.0007016927965660195,0.0007016927965660195,0.0012398290594112006,0.00021709337497084405,0.0009062834029565813
B5_WORST_GROUP_RANK,FULL,0.0,64,0.03740851713175029,0.03652275497918311,0.0494271382857996,0.04856371683735145,0.1267039609053498,0.8789544753086419,1214.8508291584785,5.0773861099944435,15.468257099648202,864,0.0565406467943753,0.054522734849702735,0.06987283460576033,0.06828388580121775,0.10820045749849078,0.03815235119859581,0.03228761305450708
B5_WORST_GROUP_RANK,FULL,1e-08,64,0.03740605977757741,0.03652055844973541,0.049425080587980126,0.04856191584074537,0.12819894547325103,0.8789544753086419,1214.712835760026,5.0773861099944435,15.467378564633112,864,0.05653578144595833,0.0545185473558412,0.06986886610876616,0.06828050961085277,0.1081944721996038,0.038152036752076415,0.03228536519595114
B5_WORST_GROUP_RANK,FULL,1e-05,64,0.03573298376955811,0.03500264860736379,0.04805650233414603,0.04734671046875888,0.11736432613168724,0.8789544753086419,1130.1059476303215,5.0773861099944435,14.9189921345926,864,0.053467258329069255,0.05182714833409126,0.06739170827001162,0.06612996181702403,0.10286452099567196,0.036227321422709964,0.03152492324048199
B5_WORST_GROUP_RANK,FULL,0.01,64,0.01293515967141682,0.012933028382866375,0.03317300293790127,0.033171237404069104,0.0057066615226337445,0.8789544753086419,485.4586592886,5.0773861099944435,9.778135040525584,864,0.017722732187971935,0.017720878754472303,0.04416955368908191,0.044168854717138606,0.03555752249285443,0.02177194837113548,0.0201560920424121
B6_FULL_Q_RIDGE,FULL,0.0,exact,0.00021489906075789476,0.0002148990607578944,0.00021489906075789487,0.0002148990607578944,0.0,0.878954475308642,0.015497987808849157,1.6924620366648147,0.09569256361212414,288,0.00043226012001204816,0.0004322601200120482,0.0004322601200120482,0.00043226012001204816,0.0007545342388495555,0.00016988219309653884,0.0005395810294790825
B6_FULL_Q_RIDGE,FULL,1e-08,exact,0.0002149009795549792,0.00021490097955497939,0.0002149009795549792,0.00021490097955497936,0.0,0.878954475308642,0.015498343655815427,1.6924620366648147,0.09569366219709571,288,0.00043226508251335166,0.0004322650825133517,0.0004322650825133517,0.0004322650825133517,0.0007545444927318413,0.00016988238652192164,0.0005395927737745155
B6_FULL_Q_RIDGE,FULL,1e-05,exact,0.00021674400637266143,0.00021674400637266165,0.00021674400637266146,0.00021674400637266167,0.0,0.878954475308642,0.01584135144828993,1.6924620366648147,0.09674680833751387,288,0.0004370223286343,0.0004370223286343002,0.00043702232863429997,0.0004370223286343002,0.0007630696010005253,0.00017006249187031042,0.0005441076227270706
B6_FULL_Q_RIDGE,FULL,0.01,exact,0.00035903053938862733,0.00035903053938862755,0.0003590305393886274,0.00035903053938862755,0.0,0.878954475308642,0.04083936792674719,1.6924620366648147,0.1553388329455228,288,0.0007016927965660205,0.0007016927965660207,0.0007016927965660205,0.0007016927965660206,0.0012398290594112069,0.0002170933749708469,0.0009062834029565772
B6_FULL_Q_RIDGE,FULL,0.0,64,0.037408517131750293,0.03652275497918311,0.049427138285799616,0.048563716837351466,0.1267039609053498,0.8789544753086419,1214.850829158479,5.0773861099944435,15.468257099648206,864,0.05654064679437531,0.054522734849702735,0.06987283460576034,0.06828388580121775,0.10820045749849069,0.03815235119859584,0.03228761305450702
B6_FULL_Q_RIDGE,FULL,1e-08,64,0.03740605977757741,0.03652055844973542,0.04942508058798013,0.04856191584074537,0.12819894547325103,0.8789544753086419,1214.7128357600263,5.0773861099944435,15.467378564633114,864,0.05653578144595833,0.054518547355841204,0.06986886610876618,0.06828050961085279,0.10819447219960372,0.03815203675207641,0.03228536519595105
B6_FULL_Q_RIDGE,FULL,1e-05,64,0.03573298376955811,0.03500264860736379,0.04805650233414603,0.04734671046875888,0.11736432613168724,0.8789544753086419,1130.1059476303215,5.0773861099944435,14.9189921345926,864,0.05346725832906925,0.051827148334091244,0.06739170827001162,0.06612996181702403,0.10286452099567195,0.03622732142270999,0.03152492324048201
B6_FULL_Q_RIDGE,FULL,0.01,64,0.012935159671416811,0.012933028382866366,0.03317300293790127,0.033171237404069104,0.0057066615226337445,0.8789544753086419,485.4586592885999,5.0773861099944435,9.778135040525584,864,0.017722732187971917,0.017720878754472286,0.0441695536890819,0.0441688547171386,0.035557522492854404,0.021771948371135424,0.020156092042412085
O0_FULL_J_ORACLE,FULL,0.0,exact,5.789754259228542e-05,5.789754259228491e-05,5.7897542592285546e-05,5.7897542592284936e-05,0.0,0.878954475308642,0.0007063525226769769,1.6924620366648147,0.020429196339413137,288,9.228226863289469e-05,9.228226863289382e-05,9.228226863289484e-05,9.228226863289387e-05,0.00015989918145776016,6.350246548177437e-05,0.00018428563007022523
O0_FULL_J_ORACLE,FULL,0.0,64,0.03111780813924208,0.031074586125702443,5.7897542592285546e-05,0.00012535486600692412,0.15568737139917696,0.8789544753086419,0.002119057568030931,5.0773861099944435,0.02042919633941314,864,0.04123545256613372,0.04120408308911873,9.228226863289485e-05,0.00032806939792361654,0.08228444099073406,6.499329325386842e-05,0.00018503459353402612
O1_JQ_SVD_ORACLE,0,0.0,exact,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0,0.878954475308642,1.6924620366648147,1.6924620366648147,1.0,288,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.007729590618845673,0.002107057053355212,0.00638952001585659
O1_JQ_SVD_ORACLE,0,0.0,64,0.031253689176698976,0.031253689176698976,0.0030029829236324127,0.0030029829236324127,0.0,0.8789544753086419,5.0773861099944435,5.0773861099944435,1.0,864,0.041518638177202395,0.041518638177202395,0.004517175668572865,0.004517175668572865,0.0832599613232569,0.002115697345132391,0.006396159333725324
O1_JQ_SVD_ORACLE,1,0.0,exact,0.0013910471622182751,0.0013910471622182747,0.0013910471622182753,0.0013910471622182747,0.0,0.878954475308642,0.4118697900684146,1.6924620366648147,0.49331066110637833,288,0.002228370915397326,0.0022283709153973264,0.0022283709153973264,0.0022283709153973264,0.003078749391810806,0.0014129442967145518,0.006917808802126024
O1_JQ_SVD_ORACLE,1,0.0,64,0.03115871223940256,0.031142178013838125,0.0013910471622182753,0.0014132880522531826,0.08458719135802469,0.8789544753086419,1.2356093702052438,5.0773861099944435,0.49331066110637833,864,0.041313225066409186,0.04129916160857148,0.002228370915397326,0.0022400853795827794,0.08257306734407635,0.0014129442967145518,0.006925238644425825
O1_JQ_SVD_ORACLE,2,0.0,exact,0.0004512930311526039,0.0004512930311526035,0.0004512930311526039,0.0004512930311526035,0.0,0.878954475308642,0.05306593144803111,1.6924620366648147,0.17707140280259662,288,0.0007998626323399542,0.0007998626323399542,0.0007998626323399544,0.0007998626323399542,0.001296431750796958,0.0006415845455253524,0.0011192074922135498
O1_JQ_SVD_ORACLE,2,0.0,64,0.031115129612221824,0.03108623532525555,0.0004512930311526039,0.0004902666719094907,0.10170717592592593,0.8789544753086419,0.1591977943440933,5.0773861099944435,0.17707140280259662,864,0.04124537375559444,0.04122059141259454,0.0007998626323399543,0.0008528703421706086,0.08241889510113555,0.0006569594287255356,0.0011192074922135498
O1_JQ_SVD_ORACLE,4,0.0,exact,0.0003266603100500388,0.0003266603100500386,0.0003266603100500389,0.0003266603100500386,0.0,0.878954475308642,0.03396473685443054,1.6924620366648147,0.1416624208605863,288,0.0006399140406625696,0.0006399140406625693,0.0006399140406625694,0.0006399140406625692,0.001031694546467265,0.0005022511361329759,0.0005338175369568408
O1_JQ_SVD_ORACLE,4,0.0,64,0.03111719715085861,0.031080413204372673,0.0003266603100500389,0.00037623648903772065,0.11287937242798353,0.8789544753086419,0.10189421056329162,5.0773861099944435,0.14166242086058634,864,0.04123797735969093,0.04120875121070743,0.0006399140406625694,0.0007117182833216566,0.08238228728038276,0.0005022511361329759,0.0005365342883652354
O1_JQ_SVD_ORACLE,8,0.0,exact,0.00023785670857836088,0.00023785670857836064,0.000237856708578361,0.0002378567085783607,0.0,0.878954475308642,0.017647257678338833,1.6924620366648147,0.10211255562069954,288,0.00046126035170561706,0.00046126035170561706,0.0004612603517056172,0.00046126035170561706,0.0008091181912345399,0.00025739207726261954,0.000524479754769253
O1_JQ_SVD_ORACLE,8,0.0,64,0.031119010295081937,0.031077242610023675,0.000237856708578361,0.00029652729830955137,0.15502829218106998,0.8789544753086419,0.0529417730350165,5.0773861099944435,0.10211255562069954,864,0.04123903742500909,0.04120882112771519,0.0004612603517056173,0.0005581923102650422,0.0823410225372505,0.0002847865134131628,0.0005318945260819739
O1_JQ_SVD_ORACLE,16,0.0,exact,0.0002287705972754265,0.00022877059727542627,0.00022877059727542657,0.00022877059727542632,0.0,0.878954475308642,0.01643194963443337,1.6924620366648147,0.0985337654541626,288,0.00044509432784240876,0.0004450943278424087,0.0004450943278424088,0.00044509432784240876,0.000790944447988132,0.00020318832393526214,0.000524286044567582
O1_JQ_SVD_ORACLE,16,0.0,64,0.031119679811187066,0.03107763306420925,0.00022877059727542657,0.0002878722852068349,0.1560570987654321,0.8789544753086419,0.04929584890330012,5.0773861099944435,0.09853376545416262,864,0.041239723900673944,0.04120931518914217,0.0004450943278424088,0.0005449774396124689,0.0823401158775047,0.00020819801026842973,0.0005284433084245757
O1_JQ_SVD_ORACLE,FULL,0.0,exact,0.00022874036956854431,0.00022874036956854412,0.00022874036956854431,0.00022874036956854412,0.0,0.878954475308642,0.016428201286535625,1.6924620366648147,0.09852252637705973,288,0.00044504355895678244,0.00044504355895678244,0.00044504355895678244,0.0004450435589567825,0.000790586382778091,0.00020318832393526214,0.0005220792896904942
O1_JQ_SVD_ORACLE,FULL,0.0,64,0.03111966602542252,0.03107761935827387,0.00022874036956854431,0.0002878422484601632,0.1560570987654321,0.8789544753086419,0.04928460385960688,5.0773861099944435,0.09852252637705974,864,0.04123972459436079,0.04120931629914189,0.00044504355895678244,0.000544936066615924,0.08234066770197737,0.00020819801026842973,0.000525988543618303
B4_ENERGY95,FULL,0.0,exact,0.00024137932166251347,0.00024137932166251342,0.00024137932166251336,0.00024137932166251336,0.0,0.878954475308642,0.01891153015909176,1.6924620366648147,0.10570702904003704,288,0.0004774972195767805,0.0004774972195767804,0.0004774972195767805,0.0004774972195767804,0.0008317676189076935,0.00023210309881032044,0.0005743674459814981
B4_ENERGY95,FULL,1e-08,exact,0.0002413806179762055,0.0002413806179762056,0.0002413806179762056,0.00024138061797620555,0.0,0.878954475308642,0.01891182855955851,1.6924620366648147,0.10570786299958744,288,0.00047750098671857025,0.0004775009867185703,0.00047750098671857014,0.0004775009867185703,0.0008317732231492053,0.00023210656706916278,0.0005743659761931445
B4_ENERGY95,FULL,1e-05,exact,0.00024042100969894796,0.00024042100969894807,0.00024042100969894802,0.00024042100969894807,0.0,0.878954475308642,0.018793560341094695,1.6924620366648147,0.10537681390005901,288,0.0004760055797810773,0.0004760055797810774,0.00047600557978107736,0.0004760055797810774,0.0008330665976483994,0.00022813912813637727,0.000577024296481446
B4_ENERGY95,FULL,0.01,exact,0.0003690106701425622,0.00036901067014256245,0.00036901067014256223,0.00036901067014256245,0.0,0.878954475308642,0.043045090876841295,1.6924620366648147,0.1594785750563362,288,0.0007203927389031532,0.0007203927389031533,0.0007203927389031532,0.0007203927389031534,0.0012597417545604215,0.0002835603100579824,0.0008606490821233684
B4_ENERGY95,FULL,0.0,64,0.04501576818129503,0.043145495412725755,0.04674567037842704,0.04492006186041264,0.19769161522633744,0.8789544753086419,1323.721079063256,5.0773861099944435,16.146490709490024,864,0.07044756711351867,0.06596605484138326,0.07293653496574615,0.06906836652609709,0.13356119988549955,0.04689223322839919,0.03281094654557861
B4_ENERGY95,FULL,1e-08,64,0.04501598617561774,0.043145630100001595,0.0467461794203485,0.044920479776314574,0.19770769032921812,0.8789544753086419,1323.7725371313795,5.0773861099944435,16.146804544163146,864,0.07044832709023294,0.06596657083367408,0.07293795261209553,0.06906947655881422,0.13356250347519547,0.046893086498169034,0.03281224621643021
B4_ENERGY95,FULL,1e-05,64,0.04448515871843902,0.04269868458535217,0.04676917739467755,0.045030686091076695,0.1945248199588477,0.8789544753086419,1312.9995067752566,5.0773861099944435,16.080967942734663,864,0.06922489338755716,0.0650834804977174,0.07264055711802125,0.06908292963475238,0.1319399736467845,0.047960652974514344,0.0313904830218048
B4_ENERGY95,FULL,0.01,64,0.012929410628167652,0.0129271906548469,0.03318970435922578,0.033187902492995885,0.0055941358024691355,0.8789544753086419,485.8659293508442,5.0773861099944435,9.782235808639852,864,0.017728446176579024,0.017726520444570175,0.04418807757903014,0.04418740143897057,0.03563888375569509,0.021848775728221498,0.020249477135294233
B2_FULL_PARAMETER_SKETCH,4,0.0,exact,0.0011460510745655095,0.0011460510745655097,0.0011460510745655095,0.0011460510745655097,0.0,0.878954475308642,0.525709741496497,1.6924620366648147,0.5573314417430539,288,0.0025175640279723583,0.0025175640279723587,0.0025175640279723583,0.0025175640279723587,0.00388110293120332,0.0011750775577840725,0.002717487183274523
B2_FULL_PARAMETER_SKETCH,4,1e-08,exact,0.0011460508181793247,0.001146050818179325,0.0011460508181793247,0.001146050818179325,0.0,0.878954475308642,0.5257095023405769,1.6924620366648147,0.5573313149724063,288,0.002517563455327073,0.002517563455327073,0.002517563455327073,0.002517563455327073,0.0038811019517925724,0.0011750773474249233,0.0027174856916468825
